,,,,,,,,,Normalized abundance,,,,,,Raw abundance,,,,,,Spectral counts,,,,,
,,,,,,,,,Condition 1,,,Condition 2,,,Condition 1,,,Condition 2,,,Condition 1,,,Condition 2,,
Accession,Peptide count,Peptides used for quantitation,Confidence score,Anova (p)*,Max fold change,Highest mean condition,Lowest mean condition,Description,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223,A11-05217,A11-05218,A11-05219,A11-05221,A11-05222,A11-05223
Q7CPK0|UGPB_SALTY,33,27,1965.72,0.102544842,1.207758828,Condition 1,Condition 2,sn-glycerol-3-phosphate-binding periplasmic protein ugpB OS=Salmonella typhimurium GN=ugpB,8351213.517,7721701.267,8380090.388,7816142.246,5743102.859,6687350.996,11300508.55,9714357.978,6599887.915,7816142.246,4104878.507,6065683.815,24,24,24,23,22,22
Q8ZLL4|Q8ZLL4_SALTY,11,9,654.07,0.15799603,1.207495117,Condition 2,Condition 1,Peptidyl-prolyl cis-trans isomerase OS=Salmonella typhimurium GN=slyD,10926930.28,11677171.99,15817350.84,15991630.54,14794152.77,15607933.7,14785859.43,14690574.65,12457233.49,15991630.54,10574109.72,14156994.44,7,7,7,6,8,7
Q7CQV8|Q7CQV8_SALTY,4,3,147.22,0.187578465,1.207431335,Condition 1,Condition 2,"Outer membrane protease, receptor for phage OX2 OS=Salmonella typhimurium GN=ompX",323324.2585,296025.5788,306513.9018,282709.351,196098.4389,287996.6756,437508.6974,372417.7281,241400.4268,282709.351,140161.2137,261224.0294,3,2,2,1,1,1
Q8ZPM0|Q8ZPM0_SALTY,13,6,476.28,0.288451332,1.20742763,Condition 2,Condition 1,Putative oxidoreductase OS=Salmonella typhimurium GN=ydgJ,348304.5155,366917.2495,374807.042,378475.1351,565604.09,372051.674,471310.9235,461603.6526,295185.8932,378475.1351,404265.1037,337465.1366,4,3,2,4,3,3
Q8ZRV2|THIQ_SALTY,5,1,32.17,0.347463042,1.207417602,Condition 2,Condition 1,Thiamine import ATP-binding protein thiQ OS=Salmonella typhimurium GN=thiQ,56325.31369,49978.19223,41653.14371,53805.60564,48173.87174,76665.98574,76217.02973,62875.5288,32804.66762,53805.60564,34432.23908,69538.98922,0,1,0,0,1,1
P37589|PMRD_SALTY,4,2,96.41,0.392052035,1.207088174,Condition 1,Condition 2,Signal transduction protein pmrD OS=Salmonella typhimurium GN=pmrD,117752.4113,127320.5223,114201.5208,124383.9777,56353.19024,116900.1234,159337.5774,160176.7653,89941.42091,124383.9777,40278.40091,106032.895,2,2,1,2,1,1
P40862|PROP_SALTY,4,3,86.04,0.386299229,1.206916417,Condition 2,Condition 1,Proline/betaine transporter OS=Salmonella typhimurium GN=proP,170223.0835,111194.8216,89001.77196,169153.9232,118558.647,159353.0193,230338.6695,139889.6778,70094.91448,169153.9232,84739.705,144539.2997,3,2,3,2,2,2
Q8ZPB0|Q8ZPB0_SALTY,13,8,490.77,0.111114599,1.206873483,Condition 1,Condition 2,Putative LysR family transcriptional regulators OS=Salmonella typhimurium GN=ydcI,365415.1739,343173.9017,297142.3451,279577.8505,310048.7899,243709.6082,494464.342,431733.1135,234019.6921,279577.8505,221607.1426,221053.961,7,8,6,6,2,4
Q7CPD3|Q7CPD3_SALTY,6,6,267.3,0.080420807,1.20687178,Condition 2,Condition 1,Putative cytoplasmic protein OS=Salmonella typhimurium GN=yihD,1146248.947,1082085.553,1365707.719,1464328.752,1331487.954,1541731.425,1551055.544,1361327.778,1075587.189,1464328.752,951680.0272,1398409.528,7,6,6,7,3,7
P74881|PUR4_SALTY,63,33,2223.1,0.404663738,1.206772593,Condition 2,Condition 1,Phosphoribosylformylglycinamidine synthase OS=Salmonella typhimurium GN=purL,2676165.437,3064880.354,2929281.535,3147827.248,4668301.273,2646984.864,3621273.763,3855801.188,2307007.312,3147827.248,3336664.871,2400916.784,24,27,20,28,30,24
P0A1W2|LEP_SALTY,4,3,93.21,0.327475025,1.206561842,Condition 1,Condition 2,Signal peptidase I OS=Salmonella typhimurium GN=lepB,64407.6475,59481.56747,43251.70314,40214.0362,57434.00564,40878.56516,87153.70164,74831.33826,34063.64128,40214.0362,41050.91292,37078.4263,1,1,1,0,1,0
Q9L6S6|Q9L6S6_SALTY,2,1,23.15,0.458085602,1.205899739,Condition 2,Condition 1,Putative cytoplasmic protein OS=Salmonella typhimurium GN=STM3907,5188.069719,3926.079524,2993.859476,4946.347431,0,9654.69712,7020.276286,4939.2408,2357.866808,4946.347431,0,8757.180547,0,0,0,1,0,1
Q9X523|Q9X523_SALTY,12,11,567.68,0.00612258,1.205394602,Condition 2,Condition 1,D-alanyl-D-alanine dipeptidase PcgL (Periplasmic dipeptidase) OS=Salmonella typhimurium GN=pcgL,2226370.042,2433839.026,2430618.182,2822350.931,2956891.989,2768001.969,3012629.678,3061913.785,1914276.198,2822350.931,2113436.356,2510683.939,6,7,7,6,6,8
Q8ZM79|YQFB_SALTY,7,2,348.64,0.922103753,1.205376635,Condition 2,Condition 1,UPF0267 protein yqfB OS=Salmonella typhimurium GN=yqfB,350825.5654,309198.1937,397970.4432,552754.2673,158109.2139,564418.0101,474722.3015,388989.6586,313428.6382,552754.2673,113008.4433,511948.7806,1,1,2,2,1,2
Q9Z621|Q9Z621_SALTY,3,1,108.97,0.080529111,1.204863318,Condition 2,Condition 1,CigR (Putative inner membrane protein) OS=Salmonella typhimurium GN=cigR,155846.8626,158359.4215,161032.9072,180999.7532,220517.6784,171080.8372,210885.3761,199225.5406,126824.3048,180999.7532,157614.8471,155176.8803,0,1,0,0,0,0
Q8ZKA7|Q8ZKA7_SALTY,8,3,61.47,0.29059195,1.204753534,Condition 1,Condition 2,Putative sugar kinase OS=Salmonella typhimurium GN=yjeF,132057.6836,136503.1423,197609.9945,119656.4615,144248.4859,123037.9477,178694.8663,171729.0457,155631.2348,119656.4615,103101.4983,111600.1371,0,1,2,0,0,0
Q7CPP5|Q7CPP5_SALTY,5,4,101.28,0.254888091,1.204725697,Condition 2,Condition 1,Putative BolA family transcriptional regulator OS=Salmonella typhimurium GN=yrbA,1190151.111,1269706.439,1633695.902,1487796.017,1989017.007,1454796.01,1610462.094,1597365.975,1286646.008,1487796.017,1421648.43,1319555.773,4,3,3,4,4,3
Q9F2E0|Q9F2E0_SALTY,27,16,1127.66,0.056546999,1.204602576,Condition 2,Condition 1,BipA GTPase (GTP-binding elongation factor family protein) OS=Salmonella typhimurium GN=bipA,2683737.182,2476450.15,2678127.53,3151970.875,3489302.833,2800780.566,3631519.529,3115521.106,2109206.548,3151970.875,2493976.611,2540415.383,13,16,14,15,14,15
O54296|RS11_SALTY,10,6,320.82,0.103345784,1.204553369,Condition 2,Condition 1,30S ribosomal protein S11 OS=Salmonella typhimurium GN=rpsK,3572724.233,2651631.9,3233368.558,4003801.42,3665896.393,3722636.326,4834459.167,3335910.133,2546496.408,4003801.42,2620196.727,3376573.911,4,4,5,6,4,3
Q7CR61|Q7CR61_SALTY,10,4,559.82,0.31256105,1.204458996,Condition 2,Condition 1,Regulator in colanic acid synthesis OS=Salmonella typhimurium GN=rcsF,1741994.703,1163616.716,1354636.969,1844748.441,1351767.866,1934778.189,2357193.479,1463898.814,1066868.226,1844748.441,966175.0791,1754918.016,5,5,6,5,4,4
Q8ZQ65|REVERSE_Q8ZQ65_SALTY-R,12,3,72.81,0.96835111,1.203747748,Condition 2,Condition 1,DNA helicase IV OS=Salmonella typhimurium GN=helD,28427.8004,11953.27106,20484.9008,30800.86727,6829.638121,35636.77164,38467.2959,15037.92364,16133.24474,30800.86727,4881.47878,32323.91855,2,0,2,2,1,1
P67688|PRMA_SALTY,10,5,155.57,0.150021818,1.203527315,Condition 2,Condition 1,Ribosomal protein L11 methyltransferase OS=Salmonella typhimurium GN=prmA,570841.6433,559314.8391,645989.6713,660977.9058,844526.3908,632136.1139,772438.7429,703651.2267,508760.5535,660977.9058,603624.6113,573371.6978,2,1,3,1,3,1
Q8ZKH3|Q8ZKH3_SALTY,8,5,306.69,0.181757216,1.202684593,Condition 2,Condition 1,Putative cytoplasmic protein OS=Salmonella typhimurium GN=yjbR,581165.2259,424916.2979,529191.4968,631789.2708,535367.69,679292.2474,786408.1777,534569.8941,416774.0922,631789.2708,382653.6592,616144.1193,7,6,5,6,6,5
P26477|FLGM_SALTY,7,5,198.39,0.145409241,1.202352996,Condition 2,Condition 1,Negative regulator of flagellin synthesis OS=Salmonella typhimurium GN=flgM,284318.7766,201927.2123,219330.9508,280883.4717,268661.3412,298807.7343,384728.1307,254036.4044,172737.9568,280883.4717,192025.4943,271030.0743,3,4,3,4,3,2
P02941|MCP2_SALTY,19,12,749.84,0.102814023,1.202279369,Condition 1,Condition 2,Methyl-accepting chemotaxis protein II OS=Salmonella typhimurium GN=tar,2134120.83,2113012.657,2635253.496,1803763.264,2090491.067,1830194.712,2887801.951,2658295.193,2075440.347,1803763.264,1494176.939,1660056.792,8,11,7,6,3,2
P0A2F0|RPOE_SALTY,1,1,49.28,0.527160326,1.202135929,Condition 1,Condition 2,RNA polymerase sigma-E factor OS=Salmonella typhimurium GN=rpoE,35764.53373,23351.64427,22441.75435,31139.19146,7061.054454,29643.9391,48395.05281,29377.75291,17674.39926,31139.19146,5046.883432,26888.18961,1,0,0,0,0,0
P37427|RIR2_SALTY,16,9,539.96,0.26140306,1.202027398,Condition 1,Condition 2,Ribonucleoside-diphosphate reductase 1 subunit beta OS=Salmonella typhimurium GN=nrdB,1964082.455,1931578.708,2157222.4,1933197.407,1209236.25,1893128.405,2657713.22,2430040.529,1698958.53,1933197.407,864300.7128,1717140.065,8,9,7,8,2,9
Q7CPC7|Q7CPC7_SALTY,12,7,205.53,0.208900431,1.201832942,Condition 1,Condition 2,Putative acetyltransferase OS=Salmonella typhimurium GN=yiiD,221126.1707,175789.7541,177691.4835,181293.6118,167175.907,129639.6993,299218.572,221153.9325,139944.0603,181293.6118,119488.8555,117588.179,4,5,3,3,2,2
Q7CQT4|Q7CQT4_SALTY,4,3,330.33,0.175208777,1.201716907,Condition 2,Condition 1,Putative outer membrane protein OS=Salmonella typhimurium GN=ymbA,336270.4717,417741.6747,467064.6392,457570.0817,551817.3911,458001.1455,455026.965,525543.7927,367844.9903,457570.0817,394411.0708,415424.6034,3,3,3,3,4,4
Q7CQX4|Q7CQX4_SALTY,28,10,719.86,0.139961235,1.201626682,Condition 1,Condition 2,2-oxoglutarate dehydrogenase (Dihydrolipoyltranssuccinase E2 component) OS=Salmonella typhimurium GN=sucB,2100567.457,1737242.77,1546293.745,1535439.568,1556604.742,1388635.135,2842398.948,2185554.398,1217810.898,1535439.568,1112582.084,1259545.321,10,10,11,6,7,8
Q8ZQC4|KCY_SALTY,12,4,237.26,0.287814147,1.201479469,Condition 1,Condition 2,Cytidylate kinase OS=Salmonella typhimurium GN=cmk,442472.0091,454252.2608,565725.9615,420351.142,305318.9617,491537.738,598734.389,571476.2746,445547.454,420351.142,218226.5014,445843.5789,5,3,2,1,1,4
Q8ZQ12|Q8ZQ12_SALTY,2,1,18.26,0.438636221,1.201325424,Condition 2,Condition 1,"DNA polymerase III, delta prime subunit OS=Salmonella typhimurium GN=holB",1827.957188,3661.277194,4322.500053,3998.185849,4482.692941,3306.207242,2473.514273,4606.10377,3404.261117,3998.185849,3204.001454,2998.856762,0,0,0,1,0,0
P0A2C9|FABG_SALTY,24,10,1079.77,0.31732307,1.201216036,Condition 2,Condition 1,3-oxoacyl-[acyl-carrier-protein] reductase OS=Salmonella typhimurium GN=fabG,1908750.295,2221761.121,2099763.392,2111090.527,3222439.543,2150375.939,2582840.085,2795107.208,1653705.676,2111090.527,2303236.272,1950473.444,7,7,7,8,12,8
Q7CPU3|Q7CPU3_SALTY,14,6,569.07,0.027267966,1.200745319,Condition 2,Condition 1,Putative Zn-dependent proteases with possible chaperone function OS=Salmonella typhimurium GN=yggG,838067.5747,707720.0621,729077.9013,940044.1187,895638.4486,895851.5798,1134037.559,890353.7955,574198.1538,940044.1187,640156.9166,812571.7389,6,5,5,5,4,5
Q9X6M5|KGUA_SALTY,11,4,484.92,0.396637898,1.200041114,Condition 2,Condition 1,Guanylate kinase OS=Salmonella typhimurium GN=gmk,326131.7223,379856.7316,493280.5057,506909.3957,356807.631,575455.0317,441307.6386,477882.2883,388491.7581,506909.3957,255027.9896,521959.7825,2,2,3,2,2,3
Q8ZQR4|6PGL_SALTY,18,15,1211.13,0.082470896,1.198961087,Condition 2,Condition 1,6-phosphogluconolactonase OS=Salmonella typhimurium GN=pgl,10002318.8,9789145.013,12243685.41,12388799.61,13767427.65,12252670.06,13534714.31,12315324.78,9642730.285,12388799.61,9840258.701,11113641.64,16,17,19,17,17,19
Q8ZLS6|Q8ZLS6_SALTY,5,1,47.2,0.475107384,1.198750564,Condition 1,Condition 2,D-alanyl-D-alanine carboxypeptidase OS=Salmonella typhimurium GN=dacB,98022.64703,80703.57079,86043.52027,101213.0351,6600.454378,113057.9294,132640.0958,101529.8766,67765.09122,101213.0351,4717.66987,102547.8778,1,1,1,1,0,1
Q93GQ7|Q93GQ7_SALTY,16,8,457.31,0.390656166,1.197828698,Condition 1,Condition 2,Plasmid partition protein B OS=Salmonella typhimurium GN=parB,749464.0145,724579.3182,584897.8294,663216.6054,361742.0543,693935.8409,1014142.973,911563.7392,460646.5965,663216.6054,258554.8649,629426.4202,2,5,3,1,2,2
P0A1N6|FLAW_SALTY,2,1,133.82,0.2097118,1.197671685,Condition 2,Condition 1,Flavodoxin-2 OS=Salmonella typhimurium GN=fldB,66756.39319,77544.61605,81217.38973,80931.13023,108837.2504,80328.62034,90331.92487,97555.72425,63964.18703,80931.13023,77791.34396,72861.13926,2,2,2,1,1,2
P17853|REVERSE_CYSH_SALTY-R,5,2,38.39,0.343689584,1.196967522,Condition 2,Condition 1,Phosphoadenosine phosphosulfate reductase OS=Salmonella typhimurium GN=cysH,84216.99456,95430.40859,107715.5582,99666.86641,147736.1729,96561.09241,113958.8714,120057.1116,84833.28677,99666.86641,105594.32,87584.61394,0,0,1,0,1,0
Q8ZLV5|Q8ZLV5_SALTY,7,3,389.69,0.047722571,1.196912235,Condition 2,Condition 1,Aga operon transcriptional repressor OS=Salmonella typhimurium GN=agaR,122336.0253,122390.471,143688.7729,144200.8515,161342.7962,159355.3406,165539.9299,153974.4685,113164.6262,144200.8515,115319.6439,144541.4052,2,2,2,2,3,3
Q99456|K1C12_CON-HUMAN,8,2,51.59,0.572864481,1.196604242,Condition 2,Condition 1,"Keratin, type I cytoskeletal 12 OS=Homo sapiens GN=KRT12 PE=1 SV=1",470061.8829,522295.7496,607039.1918,674926.99,402601.5241,836316.5108,636067.838,657079.0174,478084.4167,674926.99,287759.1406,758571.1481,0,1,1,0,1,1
Q8ZPQ5|Q8ZPQ5_SALTY,9,6,496.53,0.322541037,1.196339346,Condition 2,Condition 1,Putative HesB-like domain OS=Salmonella typhimurium GN=sufA,2174215.264,2905559.324,3942018.962,3310727.734,4028170.313,3454228.551,2942056.042,3655365.887,3104606.526,3310727.734,2879131.743,3133117.766,6,6,6,6,5,8
P00761|TRYP_CON-PIG,7,4,426.74,0.158736866,1.196263514,Condition 2,Condition 1,Trypsin OS=Sus scrofa PE=1 SV=1,9251873.095,6995092.356,6606155.182,9135560.968,9631385.986,8571407.438,12519242.96,8800240.89,5202793.971,9135560.968,6884025.988,7774595.261,8,9,6,6,5,5
Q8ZMA7|Q8ZMA7_SALTY,1,1,41.45,0.299329771,1.196051788,Condition 1,Condition 2,Putative POT family peptide transport protein OS=Salmonella typhimurium GN=ygdR,157317.8446,155864.5214,216365.9624,179300.0458,129135.597,134311.3465,212875.8467,196086.8084,170402.8279,179300.0458,92299.57216,121825.5421,1,1,1,0,0,0
P74857|REVERSE_SSAN_SALTY-R,6,1,24.89,0.314697257,1.195781709,Condition 1,Condition 2,Probable secretion system apparatus ATP synthase ssaN OS=Salmonella typhimurium GN=ssaN,21802.56507,27954.78739,28382.78385,20740.98762,27741.00101,16864.50038,29502.30795,35168.77985,22353.36177,20740.98762,19827.85989,15296.7486,0,0,0,1,0,0
Q7CR50|Q7CR50_SALTY,4,2,155.43,0.363242835,1.195702702,Condition 1,Condition 2,Putative cytoplasmic protein OS=Salmonella typhimurium GN=STM0359,1074491.599,714967.7969,875442.2275,945871.232,600751.086,682110.3078,1453956.539,899471.8756,689469.9591,945871.232,429386.393,618700.2082,2,3,2,2,2,2
Q8ZKA6|Q8ZKA6_SALTY,7,6,352.8,0.009619448,1.195148053,Condition 2,Condition 1,Putative nucleotide-binding protein OS=Salmonella typhimurium GN=yjeE,895838.2536,896579.0414,984518.1625,1106925.14,1148457.599,1063466.265,1212210.396,1127949.588,775374.6346,1106925.14,820859.2168,964604.6867,5,4,3,5,4,3
Q8ZMN3|REVERSE_Q8ZMN3_SALTY-R,8,2,55.75,0.304698801,1.194811555,Condition 2,Condition 1,Putative ATP binding cassette (ABC) transporter OS=Salmonella typhimurium GN=iroC,137650.711,100842.7922,115736.3189,128030.1583,174858.0351,120349.6914,186263.1142,126866.2111,91150.17821,128030.1583,124979.6508,109161.7855,1,1,0,0,1,1
Q8ZRP0|YAET_SALTY,35,15,1297.07,0.034761187,1.194678663,Condition 2,Condition 1,Outer membrane protein assembly factor yaeT OS=Salmonella typhimurium GN=yaeT,1303029.888,1281849.303,1296447.628,1487462.876,1717616.132,1431859.328,1763204.875,1612642.418,1021040.184,1487462.876,1227664.856,1298751.323,13,12,9,11,8,8
Q7CQN7|Q7CQN7_SALTY,16,11,529.82,0.162926248,1.194664739,Condition 1,Condition 2,Glutathione peroxidase OS=Salmonella typhimurium GN=btuE,2947932.972,2333190.348,2684747.353,2449763.564,1885918.414,2332189.275,3989018.085,2935291.782,2114420.106,2449763.564,1347958.787,2115385.112,10,11,10,10,10,8
P0A2I1|TOP1_SALTY,26,7,269.84,0.147097692,1.194535142,Condition 2,Condition 1,DNA topoisomerase 1 OS=Salmonella typhimurium GN=topA,1135914.438,995255.5752,1418134.639,1385963.265,1389237.512,1464568.36,1537071.324,1252090.518,1116876.935,1385963.265,992956.481,1328419.669,4,3,2,3,2,3
Q9L6P4|Q9L6P4_SALTY,12,8,298.47,0.037631067,1.194363629,Condition 2,Condition 1,Putative hydrolase of the HAD superfamily OS=Salmonella typhimurium GN=yigB,592535.9703,587555.414,674829.0583,713938.9763,794227.6979,707282.8377,801794.5876,739179.5442,531473.5212,713938.9763,567673.6578,641532.6582,4,6,2,5,6,5
P0A7Z7|RPOA_SALTY,32,19,1659.13,0.358011896,1.19421794,Condition 2,Condition 1,DNA-directed RNA polymerase subunit alpha OS=Salmonella typhimurium GN=rpoA,15068699.43,15264014.61,17232242.53,16216965.52,24765671.64,15820287.3,20390326.08,19203035.31,13571556.38,16216965.52,17701245.43,14349607.29,22,24,21,23,21,23
Q8ZR91|Q8ZR91_SALTY,13,6,352.16,0.266358472,1.194146935,Condition 2,Condition 1,"Multifunctional acyl-CoA thioesterase I; also functions as protease I, lysophospholipaseL(I) OS=Salmonella typhimurium GN=tesA",339820.1589,309098.7489,360710.0175,443372.4582,311733.0917,450539.7369,459830.2514,388864.5511,284083.5331,443372.4582,222810.996,408656.8196,4,3,3,3,1,4
P0A2D5|CHEY_SALTY,11,9,534.3,0.016228487,1.194086494,Condition 1,Condition 2,Chemotaxis protein cheY OS=Salmonella typhimurium GN=cheY,3855151.367,3427521.71,3916391.54,3153318.378,3178762.576,3046690.748,5216627.607,4312025.513,3084423.198,3153318.378,2272018.193,2763465.35,8,8,8,7,5,8
Q8ZRV7|REVERSE_Q8ZRV7_SALTY-R,17,4,109.97,0.060608534,1.193983077,Condition 2,Condition 1,DNA polymerase OS=Salmonella typhimurium GN=polB,336875.218,312031.473,346125.3206,358599.8319,440508.5102,388943.0411,455845.282,392554.092,272597.098,358599.8319,314853.1309,352786.2543,3,2,3,2,4,2
P33321|IF3_SALTY,22,14,843.35,0.033818753,1.193775791,Condition 2,Condition 1,Translation initiation factor IF-3 OS=Salmonella typhimurium GN=infC,10108887.59,8562935.231,9825533.018,11797576.71,11355929.65,10865947.14,13678918.69,10772680.18,7738271.739,11797576.71,8116642.291,9855830.764,15,12,14,11,13,11
P63727|C562_SALTY,10,3,192.18,0.235253899,1.193615462,Condition 2,Condition 1,Soluble cytochrome b562 OS=Salmonella typhimurium GN=cybC,218800.4417,189925.8674,285045.8123,269292.9195,309004.4163,249799.7956,296071.494,238938.001,224492.8544,269292.9195,220860.6773,226577.9945,1,1,2,2,2,2
P40827|NLPD_SALTY,12,5,479.3,0.083506177,1.193296581,Condition 2,Condition 1,Lipoprotein nlpD OS=Salmonella typhimurium GN=nlpD,550617.2347,476525.3654,420156.8698,575912.0877,560336.439,590808.9821,745071.9294,599497.1606,330901.9496,575912.0877,400500.0541,535886.4044,4,5,3,4,4,4
Q8ZP33|Q8ZP33_SALTY,4,2,29.83,0.540147778,1.192233506,Condition 1,Condition 2,Putative invasin OS=Salmonella typhimurium GN=ychP,75985.32176,102510.3125,130644.9604,113585.1278,36756.40373,108953.8104,102820.1203,128964.0505,102891.7417,113585.1278,26271.61229,98825.28441,1,1,0,0,1,1
Q7CPN4|Q7CPN4_SALTY,4,3,234.28,0.278632942,1.192048018,Condition 2,Condition 1,Stringent starvation protein B OS=Salmonella typhimurium GN=sspB,326658.5628,269934.166,331631.8379,390386.9496,290432.9361,425668.3695,442020.5368,339593.184,261182.5002,390386.9496,207586.7256,386097.5356,1,2,2,1,2,2
P0A2E3|RPOD_SALTY,27,11,744.31,0.076744335,1.191378001,Condition 2,Condition 1,RNA polymerase sigma factor rpoD OS=Salmonella typhimurium GN=rpoD,1304084.773,1020018.374,1145089.796,1331125.384,1450075.123,1351919.648,1764632.302,1283243.587,901835.6553,1331125.384,1036440.118,1226242.967,10,10,12,11,7,10
P66491|RS19_SALTY,10,6,563.92,0.154547997,1.189292746,Condition 2,Condition 1,30S ribosomal protein S19 OS=Salmonella typhimurium GN=rpsS,2573473.681,2605539.023,3464398.291,3229128.279,3659469.455,3390948.266,3482315.626,3277922.561,2728447.947,3229128.279,2615603.078,3075720.121,7,6,7,6,5,7
O87574|YBEY_SALTY,5,5,373.26,0.236619739,1.189188965,Condition 2,Condition 1,Putative metalloprotease ybeY OS=Salmonella typhimurium GN=ybeY,569681.0609,626577.9364,811579.6756,732881.3613,737917.6367,916900.5956,770868.2919,788272.1908,639173.8805,732881.3613,527426.0834,831664.0035,3,4,5,3,4,6
Q8ZRT9|LPXC_SALTY,4,2,81.14,0.305339701,1.188848474,Condition 2,Condition 1,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase OS=Salmonella typhimurium GN=lpxC,56922.43559,52799.00537,54238.62044,58330.73418,82606.40674,53986.52783,77025.0298,66424.27896,42716.58168,58330.73418,59042.86793,48967.85114,1,1,2,2,2,1
Q7DAP4|REVERSE_Q7DAP4_SALTY-R,10,1,65.8,0.129198597,1.188439105,Condition 2,Condition 1,Putative integrase protein OS=Salmonella typhimurium GN=PSLT042,176805.3948,153889.2116,176187.0988,187503.5475,232140.229,182754.2637,239245.5745,193601.7516,138759.2556,187503.5475,165922.0565,165765.1259,0,1,0,0,0,0
Q7CQQ9|Q7CQQ9_SALTY,4,3,134.32,0.289348026,1.188103172,Condition 2,Condition 1,Putative outer membrane lipoprotein OS=Salmonella typhimurium GN=ycfJ,1452568.395,1279094.529,1484085.526,1466737.282,2097411.636,1444595.189,1965554.052,1609176.749,1168817.718,1466737.282,1499123.411,1310303.236,1,1,0,0,1,0
P0A1D3|CH60_SALTY,75,53,5510.97,0.036753711,1.187792927,Condition 2,Condition 1,60 kDa chaperonin OS=Salmonella typhimurium GN=groL,144968146,141296465.4,155051045.1,169978940.4,191233340.1,162979334.8,196164757.4,177759330.3,122113183.9,169978940.4,136683888,147828506.9,81,89,82,86,87,92
Q7CR66|ERPA_SALTY,3,2,161.91,0.283887563,1.187605258,Condition 2,Condition 1,Iron-sulfur cluster insertion protein erpA OS=Salmonella typhimurium GN=erpA,733911.2361,468754.2858,578938.7272,729780.5571,609604.5066,776457.5102,993097.6116,589720.6817,455953.4005,729780.5571,435714.3688,704276.739,2,2,2,2,2,2
P58671|ISPG_SALTY,14,5,446.83,0.079107175,1.187510966,Condition 1,Condition 2,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase OS=Salmonella typhimurium GN=ispG,377075.4356,326647.9332,349507.8999,295960.0632,264118.6262,326844.7148,510242.5145,410942.4654,275261.1079,295960.0632,188778.5921,296460.6908,2,5,4,4,2,2
Q7CQK3|Q7CQK3_SALTY,5,4,150.62,0.947521704,1.18736761,Condition 2,Condition 1,"Pyridine nucleotide transhydrogenase, beta subunit OS=Salmonella typhimurium GN=pntB",72645.3392,61276.47068,64423.07647,47517.89645,142021.4354,45968.9618,98300.59727,77089.43291,50737.52957,47517.89645,101509.7156,41695.61127,1,2,0,1,1,0
Q8ZRC1|Q8ZRC1_SALTY,8,4,361.29,0.171330383,1.187017754,Condition 2,Condition 1,Putative lipoprotein OS=Salmonella typhimurium GN=yajG,371849.7493,372032.5145,437422.5401,465856.7981,536373.42,399999.5568,503171.337,468038.9593,344499.8326,465856.7981,383372.504,362814.9381,2,3,2,4,2,4
Q8ZPL8|Q8ZPL8_SALTY,25,16,949.3,0.147389122,1.186388009,Condition 1,Condition 2,Putative periplasmic protein OS=Salmonella typhimurium GN=ydgA,1430642.119,1430659.121,1462128.646,1144765.385,1459362.479,1040067.67,1935884.344,1799853.991,1151525.19,1144765.385,1043078.249,943381.2639,10,11,7,6,7,8
Q8ZRT5|GUAC_SALTY,15,8,973.71,0.157349525,1.186008803,Condition 2,Condition 1,GMP reductase OS=Salmonella typhimurium GN=guaC,2479126.531,2691737.462,2552054.272,2799673.378,3626599.878,2733175.786,3354649.058,3386365.307,2009915.331,2799673.378,2592109.572,2479095.256,8,10,8,7,6,6
P10367|HIS2_SALTY,5,3,109.6,0.418218257,1.185961478,Condition 2,Condition 1,Histidine biosynthesis bifunctional protein hisIE OS=Salmonella typhimurium GN=hisI,319346.0752,529924.0785,735485.9053,561469.0995,651527.0662,666463.4727,432125.5882,666675.9074,579244.8903,561469.0995,465678.4871,604507.9287,3,2,2,3,3,2
P63411|ACKA_SALTY,27,23,1581.01,0.156600692,1.185830707,Condition 1,Condition 2,Acetate kinase OS=Salmonella typhimurium GN=ackA,14711831.74,16116449.43,18505459.57,12980574.55,15931213.7,12690896.23,19907427.83,20275448.85,14574300.91,12980574.55,11386823.17,11511129.58,23,27,23,25,22,21
P14567|REVERSE_DPO3A_SALTY-R,17,2,109.64,0.124589233,1.18536554,Condition 1,Condition 2,DNA polymerase III subunit alpha OS=Salmonella typhimurium GN=dnaE,259966.1214,211548.6795,219962.4682,189562.8247,217135.0975,176647.2532,351775.1488,266140.7805,173235.3195,189562.8247,155197.1499,160225.8331,1,1,0,0,0,0
Q8ZPL7|FUMC_SALTY,13,8,510.42,0.062554942,1.185153399,Condition 2,Condition 1,Fumarate hydratase class II OS=Salmonella typhimurium GN=fumC,1219005.995,1095654.615,1297018.263,1376260.446,1555645.623,1348487.423,1649507.301,1378398.462,1021489.598,1376260.446,1111896.555,1223129.807,6,9,7,6,6,6
P63223|GMHA_SALTY,13,7,553.22,0.139047267,1.185028585,Condition 2,Condition 1,Phosphoheptose isomerase OS=Salmonella typhimurium GN=gmhA,649530.4203,576365.9905,770114.3559,727421.6075,847018.5462,790889.6603,878917.0643,725102.586,606517.137,727421.6075,605405.8774,717367.2526,7,5,5,5,5,6
