"","","","","","","","","","Normalized abundance","","","","","","","","","Raw abundance","","","","","","","","","Spectral counts","","","","","","","","",
"reverse_YDR341C","2","1","50.26","0.00057894110663137","1.8481636817394","Condition 2","Condition 4","reverse of YDR341C SGDID:S000002749, Chr IV from 1153620-1151797, reverse complement, Verified ORF, """"Arginyl-tRNA synthetase, proposed to be cytoplasmic but the authentic, non-tagged protein is detected in highly purified mitochondria in high-throug","45777.9182443313","42812.184029443","42503.9237630003","51803.9865049191","43318.1453185663","29763.9527103012","31465.8431714561","26182.9336737062","25285.5226991412","48119.1648879094","34937.0316534803","28190.398580234","51803.9865049191","36379.5114661941","38489.6594229592","40743.2015591846","34291.1050506239","31926.768836573","0","1","1","1","1","0","0","0","0",
"reverse_YHR165C","2","1","41.25","0.000822317297054842","1.57227767142301","Condition 1","Condition 3","reverse of PRP8 SGDID:S000001208, Chr VIII from 436950-429709, reverse complement, Verified ORF, """"Component of the U4/U6-U5 snRNP complex, involved in the second catalytic step of splicing""""","141447.701423849","142569.875059218","160146.655032147","106265.218858486","115785.955321617","96180.7676051053","92150.7803515673","94789.0295143752","99087.0265632089","148681.843318045","116344.642318436","106216.029885161","106265.218858486","97239.5391877876","124377.46505618","119320.426191723","124142.718659075","125112.248199417","0","0","1","0","0","0","0","0","0",
"YJL062W-A","2","2","72.96","0.000218127089175457","2.06034180345281","Condition 1","Condition 4","YJL062W-A SGDID:S000007611, Chr X from 316718-316975, Uncharacterized ORF, """"Putative protein of unknown function, identified based on comparison to related yeast species; the authentic, non-tagged protein is detected in highly purified mitochondria ","270903.678751177","247189.593447454","230704.833546038","183165.091374584","174909.533555378","149062.685787899","148893.322276706","126906.322043146","115382.960408209","284758.662833762","201719.927316611","153013.19587136","183165.091374584","146892.793648699","192762.435301885","192792.883612906","166205.898659095","145688.311389247","3","4","4","2","4","1","3","3","3",
"YOR276W","2","2","129.95","3.83513322042006E-05","1.97827678984804","Condition 1","Condition 4","CAF20 SGDID:S000005802, Chr XV from 841332-841817, Verified ORF, """"Phosphoprotein of the mRNA cap-binding complex involved in translational control, repressor of cap-dependent translation initiation, competes with eIF4G for binding to eIF4E""""","521087.140078709","478830.061254279","484343.271003234","486866.687500956","466910.079133946","258492.429588483","286382.248488357","256028.008573015","244158.308445592","547737.402137579","390750.936583235","321236.927098037","486866.687500956","392121.141212727","334272.99374893","370818.910192696","335313.202381745","308286.522925463","2","2","2","2","2","3","2","3","3",
"YPR165W","2","2","132.85","0.0142092877102313","1.21911839944886","Condition 1","Condition 3","RHO1 SGDID:S000006369, Chr XVI from 875364-875993, Verified ORF, """"GTP-binding protein of the rho subfamily of Ras-like proteins, involved in establishment of cell polarity; regulates protein kinase C (Pkc1p) and the cell wall synthesizing enzyme 1,3","319700.803933786","333172.308879868","359028.191912157","309934.524995429","314559.900650558","272236.966352105","281114.430954491","306484.686633827","310508.579320252","336051.447712828","271886.421243866","238122.67046166","309934.524995429","264174.17985846","352046.928014558","363997.934495658","401394.997090119","392063.701893221","3","1","4","4","4","2","1","1","3",
"YGR183C","2","2","154.47","6.82623148506867E-05","2.61723075099791","Condition 2","Condition 4","QCR9 SGDID:S000003415, Chr VII from 859481-859479,859265-859068, reverse complement, Verified ORF, """"Subunit 9 of the ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; require","199115.985296579","195031.700955616","223776.883469523","269145.324921581","268187.813649861","109451.061429039","125760.808268581","100465.006184967","104840.97929857","209299.489705193","159156.297773373","148418.286585105","269145.324921581","225229.902388895","141538.125627618","162840.001827151","131576.39720334","132377.477440048","2","1","0","1","2","2","0","2","1",
"YML001W","2","2","125.78","0.00468177972985295","1.37679401656928","Condition 1","Condition 3","YPT7 SGDID:S000004460, Chr XIII from 267174-267800, Verified ORF, """"GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance, for endosome-endosome fusion, similar to mammalian Rab7""""","414060.647941555","364776.655313003","392293.082810543","326524.737854162","362018.682314486","287850.377385986","279230.52310744","283070.424362362","301626.055111807","435237.191991829","297677.25805244","260185.351977426","326524.737854162","304031.086912476","372237.622408344","361558.5771038","370729.948733069","380848.181436612","3","4","3","1","2","2","3","1","1",
"YOR210W","2","1","100.56","0.0206306429048638","1.24218359238788","Condition 3","Condition 2","RPB10 SGDID:S000005736, Chr XV from 738321-738533, Verified ORF, """"RNA polymerase subunit ABC10-beta, common to RNA polymerases I, II, and III""""","115647.873630521","106857.002296286","103387.122879374","99166.8241791987","109024.912043489","128030.849628551","130581.509178018","104583.99191045","107897.181045588","121562.519956928","87201.0283113308","68570.7093369644","99166.8241791987","91561.4694169966","165564.83091473","169082.033472053","136970.925332799","136236.391011104","1","1","0","1","1","2","2","1","2",
"YPL135W","2","2","119.43","0.128975305876217","1.2854773917719","Condition 1","Condition 2","ISU1 SGDID:S000006056, Chr XVI from 297552-298049, Verified ORF, """"Conserved protein of the mitochondrial matrix, performs a scaffolding function during assembly of iron-sulfur clusters, interacts physically and functionally with yeast frataxin (Yfh1","289781.09205119","224230.509686169","237682.053265816","206776.710415","183062.198104967","201549.216868337","213038.149990347","218602.181864451","210545.768872441","304601.534639167","182984.087174673","157640.782867308","206776.710415","153739.576937334","260636.10534973","275850.10951578","286297.573680115","265845.645047206","4","4","5","3","5","3","3","3","3",
"YER004W","2","2","79.66","0.000504125726302762","1.40456836187875","Condition 1","Condition 3","YER004W SGDID:S000000806, Chr V from 159579-160274, Verified ORF, """"Protein of unknown function, localized to the mitochondrial outer membrane""""","200273.728957341","186423.082801701","189007.125586099","150796.19963983","162407.097722887","139127.076773132","134125.998914395","141218.868781901","135456.72980384","210516.444521985","152131.204993027","125357.513684764","150796.19963983","136392.978747147","179914.067651923","173671.57709136","184950.667670731","171034.459175021","2","3","2","2","2","2","2","2","2",
"YER007C-A","2","2","54.86","0.000763473419373772","2.56334348823473","Condition 1","Condition 4","TMA20 SGDID:S000002957, Chr V from 166884-166874,166770-166236, reverse complement, Verified ORF, """"Protein of unknown function that associates with ribosomes and has a putative RNA binding domain; interacts with Tma22p; null mutant exhibits translat","91377.0722816953","88903.9955047951","92548.405771404","69505.4055416494","83145.4896896636","42970.2116618242","53991.7018940939","32471.6503518888","38485.0187562846","96050.4229272546","72550.4146888605","61382.0140749505","69505.4055416494","69827.3731084928","55567.5124300164","69910.5624091459","42527.2731948272","48593.1144126519","1","1","1","1","0","1","0","1","1",
"YOR209C","2","2","85.9","0.41051669903541","1.31141235783575","Condition 2","Condition 3","NPT1 SGDID:S000005735, Chr XV from 737727-736438, reverse complement, Verified ORF, """"Nicotinate phosphoribosyltransferase, acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at ","88879.3062381737","123673.781981295","143808.014837016","116214.158917402","138732.915935636","94380.2591123425","100026.231973179","95267.6395965338","104980.709319527","93424.9121851946","100924.41985241","95379.5531888443","116214.158917402","116510.890965035","122049.113061097","129517.86825741","124769.541795478","132553.907570907","0","1","1","2","1","0","2","2","0",
"YER182W","2","2","168.73","0.00220893355335616","1.61973649048206","Condition 1","Condition 4","YER182W SGDID:S000000984, Chr V from 552520-553254, Uncharacterized ORF, """"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""""","247229.518184356","208502.17616891","220789.372619764","165440.155842258","163709.85613119","155195.474882733","136118.253380548","143742.019132024","134707.004705463","259873.720931916","170148.925913779","146436.843128565","165440.155842258","137487.063318498","200693.134758054","176251.225913397","188255.171848637","170087.818672799","3","3","3","3","3","2","2","1","4",
"YER146W","2","2","112.59","0.0692946433911992","1.34785770989215","Condition 3","Condition 2","LSM5 SGDID:S000000948, Chr V from 462580-462861, Verified ORF, """"Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and","276056.215764656","281616.763798413","306726.155509636","270510.812856012","239638.646235915","332103.997898666","355504.883735699","311051.527905559","256686.359687254","290174.719038401","229814.33939949","203433.749481888","270510.812856012","201253.696675378","429464.792413099","460321.595527987","407376.069942767","324105.068609665","1","1","1","1","1","1","2","1","1",
"YPR168W","2","2","95.83","0.00826158953923595","1.39783838493911","Condition 1","Condition 4","NUT2 SGDID:S000006372, Chr XVI from 878072-878545, Verified ORF, """"Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for transcriptional activation and has a","175530.620440621","143589.067091156","149968.802194924","141686.1408838","141241.538878863","111376.638187935","115801.518081006","109107.3726468","114613.526126075","184507.884844789","117176.357520266","99465.6477375712","141686.1408838","118617.686545878","144028.211348559","149944.324273312","142895.079056257","144716.785083347","4","4","2","4","4","2","3","2","2",
"YOR040W","2","2","138.23","0.000770422508324375","1.92996283049341","Condition 1","Condition 4","GLO4 SGDID:S000005566, Chr XV from 407064-407921, Verified ORF, """"Mitochondrial glyoxalase II, catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate""""","170262.280081473","165228.174203029","162705.633910318","138659.807057489","145663.563835001","86695.9995717882","92918.9311355892","96547.5911520306","75544.181920253","178970.102696759","134835.02612733","107913.252827125","138659.807057489","122331.398349848","112112.108540485","120315.057800694","126445.860950398","95385.8720586328","3","3","2","3","2","3","2","1","0",
"YJL217W","2","2","102.54","0.00741274085933097","1.67328241601528","Condition 1","Condition 2","YJL217W SGDID:S000003753, Chr X from 23133-23729, Uncharacterized ORF, """"Cytoplasmic protein of unknown function; expression induced by calcium shortage and via the copper sensing transciption factor Mac1p during conditons of copper deficiency; mRNA ","448938.287189887","436820.461411583","401513.233545474","291583.286287063","221289.683163576","288259.689690188","270599.261488606","311440.262800562","326358.131456526","471898.598588214","356468.856546278","266300.545615473","291583.286287063","185843.842269704","372766.930169974","350382.482761436","407885.185891633","412076.141154967","2","2","3","1","1","0","1","1","1",
"YDL029W","2","1","105.04","4.45596920772839E-06","2.05399321329864","Condition 1","Condition 3","ARP2 SGDID:S000002187, Chr IV from 399337-399358,399482-400635, Verified ORF, """"Essential component of the Arp2/3 complex, which is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endoc","80805.3646976957","79641.0262982992","76902.7436317352","62430.4491699096","65107.770865117","38248.1691291139","38788.4809406156","45345.9923076586","42533.9834426072","84938.0403661662","64991.3364565984","51005.1497123035","62430.4491699096","54678.9083259914","49461.1390382242","50224.8386775062","59388.4629287455","53705.5402503847","1","0","1","1","1","0","1","1","0",
"YNL281W","2","2","66.68","0.000233206343407621","2.35352853934522","Condition 1","Condition 4","HCH1 SGDID:S000005225, Chr XIV from 108467-108928, Verified ORF, """"Heat shock protein regulator that binds to Hsp90p and may stimulate ATPase activity; originally identified as a high-copy number suppressor of a HSP90 loss-of-function mutation; GFP-f","91870.6040948279","106592.0687164","110465.523065896","95067.7757267071","99630.466031937","61497.2721166329","61116.9828274773","46813.4958896576","40694.3151021087","96569.1957243661","86984.8283421778","73265.40349464","95067.7757267071","83671.8113099278","79526.0321184098","79136.6541954929","61310.4140790487","51382.6827582969","1","2","2","2","2","1","1","2","2",
"YLR295C","2","2","166.11","0.431308765974575","1.06507716652684","Condition 1","Condition 3","ATP14 SGDID:S000004286, Chr XII from 722375-722001, reverse complement, Verified ORF, """"Subunit h of the F0 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis""""","1689473.05618017","1555017.56195603","1632613.51022575","1628522.20635964","1520455.78864909","1483778.27961252","1568960.85932138","1579825.28513292","1547791.37306744","1775878.75731069","1268977.48889459","1082818.27902211","1628522.20635964","1276911.5203391","1918768.02108023","2031551.74267794","2069055.95412817","1954318.99759954","5","3","3","4","3","3","3","3","4",
"YER020W","2","2","153.22","0.0180858111449484","1.3590998951878","Condition 1","Condition 3","GPA2 SGDID:S000000822, Chr V from 195167-196516, Verified ORF, """"Nucleotide binding alpha subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p, has signaling role in response to nutrients; green fluorescent protein (GFP)-fus","174890.472088998","152058.86212257","165012.291866877","153201.151695331","138908.804268844","121321.86669149","119995.507069553","138641.018704312","120786.10821396","183834.997014459","124088.163208747","109443.125870053","153201.151695331","116658.605775714","156889.01857101","155374.864868277","181574.524687023","152510.596735553","2","2","1","1","1","1","2","1","2",
"YDL168W","2","2","74.02","0.0617965250782955","1.6300579543373","Condition 1","Condition 4","SFA1 SGDID:S000002327, Chr IV from 159605-160765, Verified ORF, """"Bifunctional enzyme containing both alcohol dehydrogenase and glutathione-dependent formaldehyde dehydrogenase activities, functions in formaldehyde detoxification and formation of lon","169008.965702313","125859.309803177","161127.177370406","110741.524965963","124192.602543064","118488.336643366","82614.9754995089","94518.5311969656","91976.0457443311","177652.689332845","102707.92743147","106866.353739647","110741.524965963","104299.62259477","153224.800730775","106973.093975026","123788.454070778","116133.567255901","1","1","2","0","1","1","1","0","1",
"YKL007W","2","2","131.54","0.000755911262106057","1.4635689648462","Condition 4","Condition 2","CAP1 SGDID:S000001490, Chr XI from 428945-429751, Verified ORF, """"Alpha subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to ","203669.986948519","191945.528685533","223653.698144099","207287.124865129","205122.097527247","294567.113656595","307070.532849994","293595.166131613","309994.172578222","214086.399306891","156637.816160432","148336.58487111","207287.124865129","172265.955619386","380923.461080574","397606.908056505","384513.928409972","391414.18614715","3","3","2","4","3","3","4","1","4",
"YPL186C","2","2","134.61","0.0237342452223691","1.31571341327991","Condition 1","Condition 3","UIP4 SGDID:S000006107, Chr XVI from 195425-194511, reverse complement, Verified ORF, """"Protein of unknown function that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates""""","373525.626738977","366625.509668296","355309.867871971","276787.820064584","321580.217708791","282421.441200854","272644.220374793","273029.854959593","315547.552884402","392629.064672206","299186.022078334","235656.520810918","276787.820064584","270069.99333427","365217.119895503","353030.3753231","357580.076971211","398426.162581514","1","2","2","1","1","1","1","1","1",
"YGR001C","2","2","66.27","0.00254496544650418","1.66618851423609","Condition 1","Condition 4","YGR001C SGDID:S000003233, Chr VII from 498038-498004,497941-497463,497369-497137, reverse complement, Uncharacterized ORF, """"Putative protein of unknown function with similarity to methyltransferase family members; green fluorescent protein (GFP)-fus","116998.329676381","112681.849678397","96167.1020213504","101719.407161448","102786.097858703","72124.6774237861","68242.6850216511","70018.8224515498","60357.493950448","122982.043160185","91954.4152729849","63782.0863646431","101719.407161448","86321.9788870638","93269.0055333792","88363.2914467492","91701.8247889564","76210.3983310679","2","1","2","2","2","2","3","2","0",
"YGR215W","2","2","95.97","0.158230004196632","1.18920384086927","Condition 4","Condition 3","RSM27 SGDID:S000003447, Chr VII from 922180-922512, Verified ORF, """"Mitochondrial ribosomal protein of the small subunit""""","307863.368428377","265220.418919474","257773.623942892","272553.245869683","271645.875056942","245331.724475825","254851.179829756","296011.864655519","298807.566281826","323608.603372581","216434.045143936","170966.361669112","272553.245869683","228134.056841597","317254.049306888","329991.252127609","387679.01540869","377289.416114101","2","2","2","3","2","3","2","2","3",
"YIL004C","2","2","66.73","3.18441135646053E-05","2.57428666335981","Condition 2","Condition 4","BET1 SGDID:S000001266, Chr IX from 348502-348492,348360-347943, reverse complement, Verified ORF, """"Type II membrane protein required for vesicular transport between the endoplasmic reticulum and Golgi complex; v-SNARE with similarity to synaptobrevi","260939.748231672","253738.830640319","270944.231809449","302992.999593216","262790.663613976","137559.071476064","129614.254389786","105126.818312532","114655.87770966","274285.14123235","207064.455102345","179701.66543477","302992.999593216","220697.259539777","177886.380320036","167829.594229244","137681.850907832","144770.260316392","1","1","1","0","2","0","0","0","1",
"YOR224C","2","2","90.91","0.000378109936613136","1.85080334597662","Condition 1","Condition 4","RPB8 SGDID:S000005750, Chr XV from 761266-760826, reverse complement, Verified ORF, """"RNA polymerase subunit ABC14.5, common to RNA polymerases I, II, and III""""","111304.126928239","100718.808925222","107096.43090706","110175.446367191","97763.6928113683","58436.0248744367","65861.8351027281","60275.928520638","54672.1263170051","116996.618495817","82191.9342657533","71030.8791871733","110175.446367191","82104.0549509463","75567.3386979347","85280.4740691795","78941.8108254527","69031.7680791399","3","3","2","2","3","2","2","2","2",
"YNR036C","2","2","116.71","0.000154625924490781","1.71226820773841","Condition 2","Condition 4","YNR036C SGDID:S000005319, Chr XIV from 694824-694363, reverse complement, Verified ORF, """"Mitochondrial protein; may interact with ribosomes based on co-purification experiments; similar to E. coli and human mitochondrial S12 ribosomal proteins""""","162766.788938968","159523.875241798","169099.465936288","172851.600808577","159817.257979867","101005.191405052","109587.390181679","101624.27448658","92661.2102785893","171091.265300156","130180.013123732","112153.912448862","172851.600808577","134217.975548513","130616.234173284","141898.028989336","133094.660649593","116998.690352645","0","1","2","1","2","2","1","1","1",
"reverse_YML093W","2","1","37.4","0.000518143545833571","1.57091939775222","Condition 2","Condition 4","reverse of UTP14 SGDID:S000004558, Chr XIII from 83090-85789, Verified ORF, """"Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""""","64781.9613942287","57713.3735340303","57045.2542123003","63212.8761202681","65884.9619300827","44352.595578719","45402.511355043","40382.9560070183","41796.8415275166","68095.1428471101","47097.1991665006","37834.8234935287","63212.8761202681","55331.6101222344","57355.1609547584","58788.9433425306","52888.50378451","52774.7879063311","0","0","0","0","0","0","0","1","0",
"YER159C","2","2","144.33","0.000858998579455927","1.50773908726126","Condition 1","Condition 4","BUR6 SGDID:S000000961, Chr V from 491953-491525, reverse complement, Verified ORF, """"Subunit of a heterodimeric NC2 transcription regulator complex with Ncb2p; complex binds to TBP and can repress transcription by preventing preinitiation complex ass","388928.758322073","418290.080434748","417737.658085677","359524.446613163","387560.465914502","272256.011492133","302575.581066062","277541.321320922","264089.303938684","408819.967554273","341347.07471208","277061.269662353","359524.446613163","325481.626923144","352071.556495878","391786.669090281","363488.626748582","333452.397222867","1","0","1","2","2","2","1","1","1",
"YPL260W","2","2","104.84","0.142627999104679","1.27871472845733","Condition 1","Condition 2","YPL260W SGDID:S000006181, Chr XVI from 49303-50958, Uncharacterized ORF, """"Putative substrate of cAMP-dependent protein kinase (PKA); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YPL260W is not an essential g","158659.721216005","163107.978850251","138305.337891169","136189.709844274","103672.514162727","131232.065691927","123649.571424278","128042.69587263","115712.098205269","166774.147428778","133104.83333687","91729.9452790748","136189.709844274","87066.4103916654","169704.526916061","160106.289979104","167694.177812578","146103.897275571","2","2","2","2","3","2","2","2","2",
"YBL024W","2","2","71.7","0.000646414980731369","1.39863005280572","Condition 1","Condition 3","NCL1 SGDID:S000000120, Chr II from 172537-174591, Verified ORF, """"S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase, methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; similar to Nop2p and human prol","100752.408593226","94160.40967239","96835.2099989871","76869.6793138131","70052.5276550535","67420.2811826936","71643.4298533745","69724.4887795828","70002.2290341227","105905.247505479","76839.9297491239","64225.2038116165","76869.6793138131","58831.6215830832","87185.4516830995","92766.7085544767","91316.3436587233","88388.3244578205","0","0","1","1","0","1","1","1","3",
"YLR009W","2","2","77.55","0.00122237090701194","1.70267022817209","Condition 2","Condition 4","RLP24 SGDID:S000003999, Chr XII from 166536-167135, Verified ORF, """"Essential protein with similarity to Rpl24Ap and Rpl24Bp, associated with pre-60S ribosomal subunits and required for ribosomal large subunit biogenesis""""","123708.959162284","115520.750579761","102049.724750438","120719.558343654","114145.784935798","80799.7670562143","80098.5398933425","71929.0524304933","66010.3673076393","130035.878264925","94271.1102256141","67683.6903754825","120719.558343654","95862.0887702176","104487.315435486","103714.714958958","94203.6031494379","83347.9996804597","3","2","1","3","3","0","0","0","0",
"YDR348C","2","2","81.01","0.000639480663831016","2.10675143847445","Condition 1","Condition 3","YDR348C SGDID:S000002756, Chr IV from 1171819-1170320, reverse complement, Uncharacterized ORF, """"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud neck; potential Cdc28p substrate""""","280119.658542881","245035.772594502","260342.471019707","187545.919364712","169341.503349161","126380.881998891","122184.401281004","164675.539365218","137128.96298914","294445.980829172","199962.294319805","172670.129617476","187545.919364712","142216.641951956","163431.152880006","158209.130505555","215671.25708727","173145.904644556","3","5","1","2","2","2","0","0","0",
"YOR175C","2","1","53.07","0.632162551053227","1.53642910816833","Condition 1","Condition 3","ALE1 SGDID:S000005701, Chr XV from 661675-659816, reverse complement, Verified ORF, """"Acyl-CoA 1-acylglycerol-3-phosphate O-acyltransferase; partially redundant with SLC1; member of MBOAT family of membrane-bound O-acyltransferases; may be involved i","6290.59775753662","11128.0039754247","15529.4137165794","11977.6652771182","8366.30273840565","6910.27691490984","7386.08307739292","9182.2586531825","8727.95914728627","6612.32144989251","9081.04634096903","10299.7634954544","11977.6652771182","7026.2012411466","8936.11838326716","9563.78857910568","12025.7645687154","11020.3588601285","1","1","0","0","1","0","0","0","0",
"YFR014C","2","2","125.54","0.037600575424651","1.25016686893192","Condition 1","Condition 4","CMK1 SGDID:S000001910, Chr VI from 173869-172529, reverse complement, Verified ORF, """"Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstrated in vitro, amino acid","143914.443824829","155651.427358447","154147.442857011","111792.252141322","134210.169281232","115438.048351343","126935.810734263","122719.678642305","119228.456610986","151274.743757406","127019.888562369","102237.098826291","111792.252141322","112712.590909421","149280.279025457","164361.440869194","160722.761037588","150543.827717258","2","1","1","0","2","1","1","0","0",
"YDR412W","2","2","35.96","0.00164602141275183","1.78206293856414","Condition 1","Condition 4","YDR412W SGDID:S000002820, Chr IV from 1294685-1295392, Uncharacterized ORF, """"Protein required for cell viability""""","71428.9946737997","65981.3289479281","68693.2882122671","58681.9142701689","48407.0397532838","52718.0978311068","48802.1363881803","39239.3202304521","37863.6848968748","75082.1292078257","53844.2929332249","45560.2919224228","58681.9142701689","40653.2746219474","68173.1237344454","63190.9104913535","51390.7138484164","47808.587126594","0","0","0","1","0","0","1","0","0",
"YGR175C","2","2","60.34","0.223048310790632","1.13664148048263","Condition 1","Condition 3","ERG1 SGDID:S000003407, Chr VII from 848428-846938, reverse complement, Verified ORF, """"Squalene epoxidase, catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific ","391146.840765832","453743.363146441","462502.125260926","421310.173452604","424114.302930243","374937.356281646","391878.654819212","382140.637997138","405661.458398921","411151.490675891","370278.849355167","306750.956170792","421310.173452604","356180.326580481","484855.331168117","507419.773658728","500479.622527242","512208.498211085","0","2","2","0","0","0","4","2","0",
"YFL038C","2","2","215.32","1.69963517145932E-05","2.39225982494645","Condition 4","Condition 1","YPT1 SGDID:S000001856, Chr VI from 55985-55365, reverse complement, Verified ORF, """"Ras-like small GTPase, involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Y","267797.830995325","277123.987903036","278290.79406981","399504.217458128","376341.265493697","482463.424128169","532442.721535483","635293.771972723","677598.535622578","281493.970903411","226147.994006767","184574.216013133","399504.217458128","316059.500759879","623904.125217246","689427.612158188","832027.676661797","855569.887489698","3","4","2","3","2","2","4","2","3",
"YJR125C","2","2","165.42","0.00322315089047187","1.43540437159527","Condition 1","Condition 4","ENT3 SGDID:S000003886, Chr X from 655957-654731, reverse complement, Verified ORF, """"Protein containing an N-terminal epsin-like domain involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor","284230.568899247","264099.259850827","244934.263321607","245176.227159183","226289.054605908","197851.90449955","194468.817448147","178448.519946394","189979.177859797","298767.137859983","215519.119387218","162450.755075999","245176.227159183","190042.42208822","255854.875677715","251805.813150866","233709.370381029","239877.235976536","3","3","5","4","4","6","6","3","4",
"YCR072C","2","1","39.4","0.214719346474943","1.84417640114556","Condition 1","Condition 2","RSA4 SGDID:S000000668, Chr III from 242348-240801, reverse complement, Verified ORF, """"WD-repeat protein involved in ribosome biogenesis; may interact with ribosomes; required for maturation and efficient intra-nuclear transport or pre-60S ribosomal ","15596.8787361016","9067.36355015712","15332.7201785328","9121.73336008907","5337.10128643975","8009.29690928278","11070.9150526876","13432.7172673017","10794.6089496074","16394.5589581749","7399.45355620238","10169.3080281754","9121.73336008907","4482.21261594632","10357.3310056013","14335.0528056225","17592.4793099463","13629.8145273075","0","0","1","1","0","1","0","0","1",
"YCL050C","2","2","65.4","0.00226717691521838","1.4960337517018","Condition 2","Condition 3","APA1 SGDID:S000000555, Chr III from 38801-37836, reverse complement, Verified ORF, """"Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase I (AP4A phosphorylase), involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; has similarity to Apa2p""""","280156.507944544","282925.749800265","298138.852808165","283636.468605769","290994.761675382","185027.634202509","199075.484879854","219326.575942188","181269.461689878","294484.714841172","230882.541978205","197738.287405647","283636.468605769","244383.668578596","239270.996483799","257770.705897056","287246.293702374","228879.911614377","2","1","1","1","3","1","2","2","1",
"YGL049C","2","2","86.54","9.80714086962209E-05","1.97351255770672","Condition 1","Condition 4","TIF4632 SGDID:S000003017, Chr VII from 409607-406863, reverse complement, Verified ORF, """"Translation initiation factor eIF4G, subunit of the mRNA cap-binding protein complex (eIF4F) that also contains eIF4E (Cdc33p); associates with the poly(A)-bind","86403.6239509131","82727.4374875524","81816.524409512","67424.9989505677","60310.8089687336","45998.8096257985","46611.5992385835","44652.6213241173","40119.269238223","90822.6146417601","67510.0130403587","54264.1767949279","67424.9989505677","50650.3164038534","59483.9849932219","60354.5175136542","58480.3730434799","50656.6010163787","1","1","1","1","1","0","2","1","1",
"YJL171C","2","2","99.99","0.000724015299267133","2.00392247990391","Condition 1","Condition 4","YJL171C SGDID:S000003707, Chr X from 100888-99698, reverse complement, Verified ORF, """"GPI-anchored cell wall protein of unknown function; induced in response to cell wall damaging agents and by mutations in genes involved in cell wall biogenesis; se","112676.665141165","106777.950932884","119398.176827542","94786.7959372582","96794.0113260356","61252.288961357","68043.2235609928","62145.565108326","50584.2755915131","118439.353227227","87136.518171331","79189.9169895382","94786.7959372582","81289.6955536363","79209.2288260949","88105.0209643532","81390.4250805957","63870.2427785127","2","0","3","1","1","1","1","2","2",
"YDR342C","2","2","105.41","0.00366689252163832","2.46860317315061","Condition 1","Condition 3","HXT7 SGDID:S000002750, Chr IV from 1155922-1154210, reverse complement, Verified ORF, """"High-affinity glucose transporter of the major facilitator superfamily, nearly identical to Hxt6p, expressed at high basal levels relative to other HXTs, expressi","213451.035503947","178385.516368631","153430.294240905","105956.36712817","81253.7011789178","80328.7285254013","66925.0847630192","87300.5345031954","88775.0143050259","224367.685705789","145572.120955268","101761.455555283","105956.36712817","68238.6083700174","103878.185566125","86657.2112181231","114335.232137527","112091.784453255","1","2","1","1","1","1","1","1","1",
"reverse_YPL242C","2","0","38.92","","1","-","-","reverse of IQG1 SGDID:S000006163, Chr XVI from 95109-90622, reverse complement, Verified ORF, """"Essential protein required for determination of budding pattern, promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
