,,,,,,,,,Normalized abundance,,,,,,,,,,Raw abundance,,,,,,,,,,Spectral counts,,,,,,,,,
,,,,,,,,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,,Condition 1,,Condition 2,,Condition 3,,Condition 4,,Condition 5,
Accession,Peptide count,Peptides used for quantitation,Confidence score,Anova (p)*,Max fold change,Highest mean condition,Lowest mean condition,Description,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver,Neil left,Neil left,Neil right,Neil right,Neil mouse2,Neil mix,Neil mouse1,Neil mouse3,Neil liver,Neil liver
tr|E1WCG7|E1WCG7_SALTS,5,5,205.29,0.105018366,2.617799196,Condition 2,Condition 3,NADH-quinone oxidoreductase subunit B OS=Salmonella typhimurium (strain SL1344) GN=nuoB,341198.864,258540.9983,446217.3888,185897.4263,103855.6303,137612.3998,216901.8756,268221.7096,287942.4233,236200.4751,170943.465,50233.89127,128225.8568,19697.74268,36039.31356,62947.26905,365786.3605,486715.0981,205056.0651,160515.2118,1,0,6,0,0,0,4,2,8,8
sp|Q62418|DBNL_MOUSE,5,4,271.64,0.001979121,3.137346511,Condition 7,Condition 3,Drebrin-like protein OS=Mus musculus GN=Dbnl PE=1 SV=2,183994.3407,149591.914,175981.5156,157285.6351,105488.0319,162942.4974,216859.7215,334815.8238,267577.5581,288917.721,92182.69299,29065.34743,50570.37486,16666.02938,36605.77906,74533.87367,365715.2712,607556.7739,190553.377,196340.3721,1,1,1,1,0,4,1,1,8,6
sp|Q9R002|IFI2_MOUSE,5,5,189.96,0.000497883,7.796393422,Condition 5,Condition 1,Interferon-activable protein 202 OS=Mus musculus GN=Ifi202 PE=1 SV=2,51782.70272,66396.35478,100585.94,80867.99589,413702.8523,191010.2055,186129.2189,287485.5096,476990.9355,444379.491,25943.56419,12900.6513,28904.56234,8568.795202,143560.5058,87372.72811,313890.9213,521671.1885,339685.5634,301987.8265,0,0,0,0,2,2,0,1,3,4
tr|E1W9S4|E1W9S4_SALTS,5,5,271.23,0.532393733,1.358444628,Condition 5,Condition 3,Possible pectinesterase OS=Salmonella typhimurium (strain SL1344) GN=ybhC,231429.8931,255029.0509,392175.1735,246524.2471,216154.8986,269568.7199,194572.7142,314506.3458,328070.4536,331758.1865,115948.2987,49551.52837,112696.1856,26121.77738,75008.68414,123307.3092,328130.15,570703.1962,233632.9447,225453.5498,3,3,7,2,0,0,2,0,6,5
sp|Q91W92|BORG5_MOUSE,5,5,199.19,0.000527971,24.21736939,Condition 5,Condition 1,Cdc42 effector protein 1 OS=Mus musculus GN=Cdc42ep1 PE=1 SV=1,36298.39614,26821.94839,27604.66073,65490.98401,59099.6191,112186.0963,87199.24756,160084.9265,800405.3917,728203.3082,18185.79797,5211.439763,7932.526528,6939.442772,20508.37011,51316.65747,147054.0322,290490.0981,570002.7741,494866.5246,0,0,0,0,0,0,0,0,4,5
sp|P62196|PRS8_MOUSE,5,3,216.19,0.045880562,2.186183285,Condition 7,Condition 1,26S protease regulatory subunit 8 OS=Mus musculus GN=Psmc5 PE=1 SV=1,57334.35751,96356.26745,110919.3215,174582.1648,155809.3699,105008.4618,71936.99884,87421.4794,162179.9,146639.8595,28724.98935,18721.78994,31873.98205,18498.77445,54067.96647,48033.43235,121315.5622,158635.0113,115495.2151,99652.33177,2,0,0,0,0,2,0,1,1,1
tr|E1W9S8|E1W9S8_SALTS,5,5,255.47,0.384230881,2.05741144,Condition 2,Condition 7,Urocanate hydratase OS=Salmonella typhimurium (strain SL1344) GN=hutU,336663.0469,138687.2883,445099.2037,231485.034,140332.9404,194657.1756,222083.33,340561.2629,206607.147,231136.4992,168670.9829,26946.605,127904.5331,24528.2182,48697.43536,89040.94123,374524.4377,617982.4472,147133.7502,157073.8759,0,0,5,3,0,0,2,6,0,2
tr|E1WHN4|E1WHN4_SALTS,5,5,333.71,9.57E-05,7.100924181,Condition 4,Condition 3,Glutathione synthetase OS=Salmonella typhimurium (strain SL1344) GN=gshB,337173.3588,300687.0588,507094.822,355730.9454,53833.93455,72579.80964,354824.8026,542829.6103,255770.4222,224801.771,168926.6534,58422.76898,145719.709,37693.34933,18681.10609,33199.77568,598381.516,985018.5784,182145.0127,152768.9725,3,3,4,5,0,0,2,8,1,1
sp|Q8VDM4|PSMD2_MOUSE,5,5,320.12,0.039657014,2.629657393,Condition 3,Condition 2,26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus GN=Psmd2 PE=1 SV=1,70101.74705,61357.60519,86059.92016,44107.99944,111444.2201,230852.812,70519.0846,81385.21807,128079.8342,124633.4585,35121.55755,11921.63443,24730.33834,4673.695815,38672.65725,105597.7084,118924.3718,147681.6118,91211.10571,84697.39945,0,2,2,1,2,4,0,3,8,8
tr|E1WCR2|E1WCR2_SALTS,5,5,290.43,0.002881502,4.071138951,Condition 2,Condition 3,Cell division protein ZipA homolog OS=Salmonella typhimurium (strain SL1344) GN=zipA,268944.1512,179218.3324,329681.8643,175484.982,64192.3533,59892.54097,191585.9442,217005.2991,215789.2256,217878.7892,134743.2537,34821.68895,94737.99227,18594.43721,22275.61801,27396.30945,323093.2192,393777.8028,153672.6995,148064.3084,3,1,3,3,2,1,5,2,10,4
tr|E1WE57|E1WE57_SALTS,5,4,221.88,0.00069266,8.693477947,Condition 4,Condition 3,Der GTPase-activating protein YihI OS=Salmonella typhimurium (strain SL1344) GN=yihI,65886.82756,55491.1716,98719.41731,51684.75195,10716.50796,11012.27018,69289.10229,119609.5512,53731.4232,77348.99454,33009.84788,10781.80056,28368.19494,5476.530606,3718.773739,5037.281048,116850.1124,217043.4845,38264.43524,52564.20519,0,2,3,2,0,0,1,1,1,1
sp|Q9DCD0|6PGD_MOUSE,5,5,237.66,0.235099773,4.856834446,Condition 5,Condition 2,"6-phosphogluconate dehydrogenase, decarboxylating OS=Mus musculus GN=Pgd PE=2 SV=3",101150.4862,72756.46851,69771.06496,54682.40688,42157.45571,381583.3914,182311.1989,254333.9155,294939.9205,309509.9885,50677.23376,14136.40603,20049.54269,5794.162951,14629.20942,174545.5528,307452.1589,461514.3079,210039.2808,210334.299,0,0,0,0,0,5,0,2,0,2
tr|E1WCP2|E1WCP2_SALTS,5,5,254.72,0.015323416,4.522392239,Condition 4,Condition 3,Glucokinase OS=Salmonella typhimurium (strain SL1344) GN=glk,355778.145,128388.6492,233185.1422,258063.5285,71416.49404,95476.23808,349343.5018,405410.8947,228069.0765,242697.0836,178247.8058,24945.60431,67008.51515,27344.48282,24782.49291,43673.16066,589137.7735,735658.5853,162417.7043,164930.1245,4,3,3,3,0,0,4,2,2,0
sp|A3KGV1|ODFP2_MOUSE,5,5,268.1,0.000517988,16.26362962,Condition 4,Condition 5,Outer dense fiber protein 2 OS=Mus musculus GN=Odf2 PE=1 SV=1,100882.4345,93113.96032,21971.46196,63238.09206,188241.46,192601.0631,152750.7767,248673.2195,11349.79674,13332.51622,50542.93763,18091.8175,6313.760077,6700.725717,65322.34199,88100.42519,257601.0489,451242.4093,8082.673724,9060.403723,0,0,0,0,5,2,2,2,0,0
sp|Q9QY06|MYO9B_MOUSE,5,5,231.53,0.000304856,3.171712504,Condition 7,Condition 2,Myosin-IXb OS=Mus musculus GN=Myo9b PE=1 SV=2,198692.8136,190814.0924,154438.7809,135031.5253,254344.9684,329526.4431,316634.5325,448960.532,251561.7531,248534.3486,99546.75002,37074.71709,44379.81465,14307.97775,88261.15679,150733.4346,533976.9096,814683.7545,179147.8401,168896.966,2,2,0,0,2,3,3,4,2,1
sp|P00329|ADH1_MOUSE,5,4,199.64,0.003759781,83.40124685,Condition 5,Condition 3,Alcohol dehydrogenase 1 OS=Mus musculus GN=Adh1 PE=2 SV=2,12045.8881,20978.9518,35360.12814,3115.84034,8166.562762,10108.08933,33917.14714,29174.10263,758355.8545,765772.9155,6035.089993,4076.159643,10161.15203,330.1553038,2833.90814,4623.686667,57198.3519,52939.3249,540057.5074,520397.7751,0,0,0,0,0,0,0,0,8,7
sp|Q9CWJ9|PUR9_MOUSE,5,5,164.9,0.210246205,1.804615022,Condition 7,Condition 5,Bifunctional purine biosynthesis protein PURH OS=Mus musculus GN=Atic PE=1 SV=2,214952.3099,170866.4448,250420.9374,116862.8359,132047.2917,221575.3176,217728.0775,259903.4886,192001.3144,155601.3299,107692.8927,33198.93736,71961.42524,12382.8184,45822.20277,101353.9561,367179.6789,471620.8549,136732.3146,105742.2954,1,1,1,1,0,2,2,2,3,4
tr|E1WFJ7|E1WFJ7_SALTS,5,5,276.83,0.003745089,8.116648451,Condition 6,Condition 3,Putative DNA/RNA non-specific endonuclease OS=Salmonella typhimurium (strain SL1344) GN=SL1344_1265,309475.4637,387134.3094,859499.2849,312569.7154,97620.53495,60171.9347,487984.8305,679069.1506,280264.9066,341236.3357,155049.7779,75219.26088,246987.3093,33119.97346,33875.65083,27524.11096,822944.4517,1232238.84,199588.5784,231894.6339,2,0,3,1,0,0,4,6,1,4
tr|E1W6Z3|E1W6Z3_SALTS,5,5,285.39,0.038668258,3.016082982,Condition 4,Condition 7,Outer-membrane lipoprotein carrier protein OS=Salmonella typhimurium (strain SL1344) GN=lolA,186949.0038,361641.5392,345681.393,416872.9793,150860.2847,271275.3878,309404.9599,494155.2654,402305.3691,369696.4424,93663.00374,70266.07723,99335.6465,44171.97614,52350.56672,124087.9807,521784.8572,896694.1151,286498.7902,251235.3234,2,4,5,4,0,0,6,10,6,4
tr|E1WCK5|E1WCK5_SALTS,5,3,235.34,0.000803557,3.433943077,Condition 4,Condition 3,Folylpolyglutamate synthase OS=Salmonella typhimurium (strain SL1344) GN=folC,168646.137,205078.3167,211565.4522,229196.3166,89397.36147,49589.84092,228216.0807,249058.0608,188843.891,207283.531,84493.11543,39846.22141,60795.8409,24285.70507,31022.098,22683.60309,384866.7943,451940.7423,134483.7789,140864.0684,2,2,1,3,2,0,3,5,4,5
sp|P46062|SIPA1_MOUSE,5,5,175.09,0.031407096,2.924070911,Condition 3,Condition 5,Signal-induced proliferation-associated protein 1 OS=Mus musculus GN=Sipa1 PE=2 SV=2,148292.3106,76566.26978,134876.1354,92553.73917,203145.8543,316158.3992,178911.2836,165603.3029,82908.40724,94687.91968,74295.67937,14876.64121,38758.25654,9807.01979,70494.36917,144618.5652,301718.494,300503.7436,59042.60842,64347.25195,0,0,0,0,3,5,0,1,0,0
tr|E1WGJ0|E1WGJ0_SALTS,5,5,178.81,0.378061693,4.769816447,Condition 2,Condition 1,Cystine-binding periplasmic protein (FliY) OS=Salmonella typhimurium (strain SL1344) GN=fliY,102480.7684,111010.1027,159487.6973,858824.5712,38496.38048,189512.1063,201825.7502,253557.4924,157814.1556,100001.0594,51343.71621,21568.99473,45830.68064,91001.28899,13358.76662,86687.46098,340361.7714,460105.4105,112386.1826,67957.91255,3,3,3,1,0,0,6,7,4,0
sp|O35309|NMI_MOUSE,5,5,273.82,0.008923895,5.982973276,Condition 5,Condition 7,N-myc-interactor OS=Mus musculus GN=Nmi PE=2 SV=1,178386.3266,140455.5358,181421.6033,103972.2529,375870.4064,165411.0534,95826.04043,158536.6852,770751.444,589970.0829,89373.03138,27290.17123,52133.64855,11016.92866,130432.1335,75663.0514,161602.3765,287680.6595,548884.9347,400927.1055,0,0,0,0,0,0,0,0,8,6
tr|E1WHV2|E1WHV2_SALTS,5,5,241.3,0.06638477,3.425321354,Condition 2,Condition 3,Probable alcohol dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3138,341712.9612,368685.6134,680082.4533,386581.6332,236962.7867,74442.76508,374448.4887,453318.547,225418.2063,221768.172,171201.0319,71634.72383,195429.7557,40962.29673,82229.30378,34051.93695,631475.175,822591.8084,160529.9068,150707.4238,0,0,7,2,0,0,7,3,2,2
tr|E1W9Z8|E1W9Z8_SALTS,5,4,293.39,0.020283794,2.803230205,Condition 4,Condition 3,Glutathione s-transferase family protein OS=Salmonella typhimurium (strain SL1344) GN=yliJ,198869.5885,191846.8146,92464.60806,165850.204,154456.2257,84580.15825,298077.5549,371996.4565,262615.7367,186893.1274,99635.31569,37275.37252,26570.80134,17573.53347,53598.40706,38689.02791,502682.1628,675024.7478,187019.8527,127007.3225,4,3,1,3,3,0,3,6,5,7
sp|Q8R081|HNRPL_MOUSE,5,4,208.79,0.005452178,21.3938401,Condition 3,Condition 5,Heterogeneous nuclear ribonucleoprotein L OS=Mus musculus GN=Hnrnpl PE=1 SV=2,97555.84563,91950.37023,105654.8271,42547.07418,132204.2328,442517.3864,18939.9365,37505.45334,10273.80112,16590.08197,48876.28899,17865.73476,30361.16715,4508.299743,45876.66346,202418.2487,31940.57414,68057.39338,7316.411406,11274.15396,0,1,1,0,0,7,0,0,0,0
tr|E1WAK2|E1WAK2_SALTS,5,5,286.93,9.16E-05,5.441833687,Condition 4,Condition 3,GTP pyrophosphokinase OS=Salmonella typhimurium (strain SL1344) GN=relA,216216.1471,211441.9846,299503.5752,245145.6283,71404.98784,47571.99962,292224.4407,355228.5377,208784.1976,210447.67,108326.0856,41082.66669,86065.90311,25975.69855,24778.50011,21760.59325,492811.3891,644597.6832,148684.1207,143014.3284,3,2,2,0,0,0,7,8,4,3
tr|E1W9Z2|E1W9Z2_SALTS,5,4,298.79,2.46E-06,8.261325976,Condition 5,Condition 3,Putative electron transfer flavoprotein (Alpha subunit) OS=Salmonella typhimurium (strain SL1344) GN=SL1344_0832,92629.49606,101515.1815,123235.4238,124883.9636,49002.06038,34391.56322,318647.9866,316184.6538,345079.7371,343862.1718,46408.14693,19724.15447,35413.16006,13232.73931,17004.38016,15731.54008,537372.4269,573748.6539,245745.9801,233679.0784,0,0,0,0,0,0,4,3,1,4
tr|E1W7Z5|E1W7Z5_SALTS,5,4,322.44,3.30E-06,5.492001032,Condition 4,Condition 3,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-dia minopimelate ligase OS=Salmonella typhimurium (strain SL1344) GN=murE",58587.93137,60096.18914,96603.49656,75116.16161,23396.75936,21956.3422,117047.1652,132032.1154,76780.85822,74434.77409,29353.04026,11676.54434,27760.16002,7959.329251,8118.993111,10043.3666,197389.9785,239585.4686,54678.91975,50583.78279,5,5,6,4,2,0,3,6,5,3
tr|E1WDZ8|E1WDZ8_SALTS,5,5,222.84,0.006797947,7.281427113,Condition 2,Condition 3,Uroporphyrinogen III methylase OS=Salmonella typhimurium (strain SL1344) GN=hemX,182771.0134,218067.1493,340243.6098,404623.9171,24424.62243,77872.29208,159616.3126,211294.805,166274.9397,185037.6349,91569.79585,42369.9202,97773.03503,42874.06212,8475.675547,35620.68627,269179.1848,383415.5405,118411.4673,125746.3819,0,3,4,4,0,0,1,5,5,3
tr|E1WJ35|E1WJ35_SALTS,5,5,267.85,0.000387236,7.528538493,Condition 5,Condition 3,Lysine decarboxylase OS=Salmonella typhimurium (strain SL1344) GN=cadA,112008.65,68006.44276,192112.4663,149282.0157,47550.83847,27280.56771,219062.7879,201388.7262,307299.8328,256071.2891,56117.264,13213.4875,55205.79479,15817.96365,16500.78645,12478.79724,369430.5532,365439.9705,218841.3009,174018.8591,0,0,6,5,0,0,2,2,4,3
tr|E1WB03|E1WB03_SALTS,5,5,297.71,0.002696266,3.857107973,Condition 2,Condition 3,Ornithine carbamoyltransferase OS=Salmonella typhimurium (strain SL1344) GN=SL1344_4399,232918.222,187093.2317,325045.1949,184674.0928,64239.30734,67911.33278,175177.2774,249703.9902,123574.0101,112310.8976,116693.9639,36351.76284,93405.59033,19568.11792,22291.9117,31064.30047,295421.4137,453112.8457,88002.31645,76323.33301,3,0,9,5,0,0,4,4,2,0
tr|E1W8Z1|E1W8Z1_SALTS,5,5,303.13,0.009440864,3.622958274,Condition 3,Condition 7,Adenine phosphoribosyltransferase OS=Salmonella typhimurium (strain SL1344) GN=apt,104474.0174,135131.6232,194397.5279,170089.3095,121928.7712,250870.9567,147588.4121,129933.1395,119915.452,137766.0473,52342.35053,26255.74786,55862.43433,18022.71025,42310.93879,114754.4962,248895.1649,235776.6672,85396.90136,93621.93809,4,2,3,2,2,0,2,2,2,2
tr|E1WJ09|E1WJ09_SALTS,5,5,274.94,6.04E-05,7.738651296,Condition 2,Condition 7,Putative thiosulfate sulfurtransferase OS=Salmonella typhimurium (strain SL1344) GN=sseA,83520.55193,85731.74875,197959.0056,138093.7958,30345.25981,26864.79642,164394.1376,139188.0477,89872.35094,84032.54779,41844.49026,16657.47163,56885.86716,14632.45678,10530.21709,12288.61331,277236.5758,252570.623,64001.92937,57106.16035,1,1,3,0,0,0,15,7,3,2
tr|E1WIR3|E1WIR3_SALTS,5,5,365.37,0.000533261,5.002099523,Condition 2,Condition 7,3-dehydroquinate synthase OS=Salmonella typhimurium (strain SL1344) GN=aroB,176610.4009,177092.5624,321876.5308,245914.3691,122031.8068,69899.3029,183074.273,210269.4866,139014.7706,151881.2316,88483.27784,34408.65697,92495.03715,26057.15454,42346.69354,31973.6465,308739.0177,381554.9978,98998.33971,103214.2211,5,6,6,3,1,0,7,7,1,5
tr|E1WIZ5|E1WIZ5_SALTS,5,5,314.16,0.041935579,2.188929744,Condition 4,Condition 7,GTP-binding protein engA OS=Salmonella typhimurium (strain SL1344) GN=engA,118875.0351,127405.5858,128644.4762,180278.4024,134886.126,161226.3494,194740.5432,205645.7323,175633.643,161573.9948,59557.38,24754.59748,36967.5154,19102.34936,46807.31679,73748.86569,328413.1791,373164.7336,125076.1986,109801.1509,6,8,3,8,2,0,7,5,5,6
sp|Q8R404|QIL1_MOUSE,5,5,276.15,0.001697228,16.44771154,Condition 5,Condition 1,Protein QIL1 OS=Mus musculus GN=Qil1 PE=2 SV=1,98054.29942,84137.81371,93225.41978,191610.0506,277946.7542,882634.361,177736.2234,310825.0979,1576365.615,1420277.708,49126.01847,16347.7739,26789.42961,20303.05393,96451.29684,403738.4906,299736.8561,564023.204,1122597.102,965180.8573,0,0,0,0,0,0,0,0,11,13
tr|E1WIT8|E1WIT8_SALTS,5,5,300.35,0.017622016,3.458287086,Condition 2,Condition 7,Fe/S biogenesis protein nfuA OS=Salmonella typhimurium (strain SL1344) GN=nfuA,840708.6753,668807.9581,1448037.249,1528579.667,364440.1516,770758.9177,741113.507,1004912.847,756930.8181,663457.4314,421202.0295,129947.7702,416110.6708,161968.7241,126465.6799,352563.9333,1249824.197,1823514.791,539042.6783,450867.0445,5,5,6,7,3,1,5,7,6,6
sp|Q01405|SC23A_MOUSE,5,3,245.28,0.20718933,17.90383494,Condition 5,Condition 1,Protein transport protein Sec23A OS=Mus musculus GN=Sec23a PE=1 SV=2,3142.589637,16275.57972,11951.74445,21070.43196,2390.216813,75072.39071,36866.01637,9732.428811,198492.5775,149167.1214,1574.463512,3162.305812,3434.475461,2232.628795,829.4376814,34339.94307,62171.36626,17660.46474,141355.0196,101369.788,0,0,0,0,0,0,0,0,3,3
sp|P61514|RL37A_MOUSE,5,5,289.89,0.002143053,5.470728443,Condition 7,Condition 4,60S ribosomal protein L37a OS=Mus musculus GN=Rpl37a PE=2 SV=2,782606.8478,519062.7323,843395.3601,955510.0253,805769.6105,1605441.111,297776.9266,393095.2789,1051805.965,817529.3654,392092.5313,100852.6347,242359.6556,101246.1064,279612.9932,734367.9324,502175.1791,713310.6696,749035.8315,555570.0054,3,4,1,2,4,7,2,2,3,2
sp|P62843|RS15_MOUSE,5,5,208.02,0.002397534,5.027005323,Condition 7,Condition 1,40S ribosomal protein S15 OS=Mus musculus GN=Rps15 PE=2 SV=2,277003.2546,290204.229,333067.155,327811.8789,244835.9816,677392.4336,415553.1533,305850.1936,370441.1465,316096.7192,138780.9314,56385.98047,95710.79569,34735.03731,84961.40927,309855.8256,700794.657,554995.7431,263806.92,214810.4563,0,0,1,0,0,6,1,3,3,2
sp|P27005|S10A8_MOUSE,5,5,498.03,0.010094977,2.406079409,Condition 4,Condition 6,Protein S100-A8 OS=Mus musculus GN=S100a8 PE=1 SV=3,986283.3231,884056.3206,630901.2393,545176.7956,726391.5105,1203418.919,1233455.388,1549107.053,772580.8362,686614.2092,494136.1372,171770.0069,181296.9508,57767.08399,252067.715,550473.1739,2080116.44,2811009.565,550187.7229,466603.7406,4,8,5,1,6,6,4,5,3,3
sp|Q9WV92|E41L3_MOUSE,5,1,276.7,0.386528302,2.061275417,Condition 7,Condition 2,Band 4.1-like protein 3 OS=Mus musculus GN=Epb41l3 PE=1 SV=1,77877.07281,89695.69476,89610.41066,67837.75698,52474.64935,147270.4993,126617.8042,145557.7583,152366.0259,74348.79986,39017.06035,17427.65676,25750.61388,7188.107484,18209.41567,67365.11936,213530.0381,264129.0994,108506.3373,50525.35711,0,0,1,0,0,1,0,1,0,0
sp|P01887|B2MG_MOUSE,5,5,191.22,0.048249344,4.752533507,Condition 6,Condition 1,Beta-2-microglobulin OS=Mus musculus GN=B2m PE=1 SV=1,345687.8282,231925.7549,459172.2199,136864.0859,725419.7542,490541.9835,468572.6844,530200.8736,311516.4531,702678.9176,173192.4733,45062.61378,131948.5811,14502.15638,251730.5023,224385.8711,790207.5368,962102.4736,221844.1358,477520.8654,3,2,2,1,2,2,1,3,0,2
sp|Q6A162|K1C40_CON-HUMAN,4,2,170.24,0.326997284,48.5171279,Condition 3,Condition 2,"Keratin, type I cytoskeletal 40 OS=Homo sapiens GN=KRT40 PE=1 SV=2",45.82011282,5918.855656,2110.978797,1154.215528,152009.6135,6408.237237,1025.947252,4715.874305,1466.245856,3371.793406,22.95625712,1150.019352,606.6147841,122.3009964,52749.39941,2931.284056,1730.171813,8557.425233,1044.176131,2291.376139,0,0,0,0,2,0,0,0,0,0
sp|Q8CG50|RAB43_MOUSE,4,2,122.94,0.059161887,4.531490294,Condition 7,Condition 2,Ras-related protein Rab-43 OS=Mus musculus GN=Rab43 PE=1 SV=1,25472.67909,38964.47789,7433.141955,29073.69034,42861.65397,54473.33914,44273.12411,45918.39806,9429.024241,29830.75326,12762.02381,7570.703905,2136.001465,3080.656266,14873.57578,24917.43432,74662.81649,83323.52238,6714.809808,20272.14245,0,1,0,0,0,1,0,1,0,0
tr|E1W9D0|E1W9D0_SALTS,4,2,129.9,0.00045169,3.548692842,Condition 6,Condition 3,Cold shock-like protein cspE OS=Salmonella typhimurium (strain SL1344) GN=cspE,2004428.716,1696427.955,2578071.875,2163637.99,887758.2827,588898.95,2182435.489,2553633.632,1809749.785,1530483.139,1004235.436,329611.8527,740839.5176,229259.6796,308064.1755,269376.7472,3680489.771,4633823.436,1288799.911,1040073.374,8,5,9,4,8,7,8,8,8,8
tr|E1WCL0|E1WCL0_SALTS,4,3,135.35,0.000593116,7.07741063,Condition 1,Condition 3,Erythronate-4-phosphate dehydrogenase OS=Salmonella typhimurium (strain SL1344) GN=pdxB,345118.5215,404030.4876,199355.1537,232417.3318,38765.70943,67085.01032,179093.391,208886.8486,148116.7769,111891.9911,172907.2459,78502.14749,57287.06688,24627.00473,13452.22742,30686.32041,302025.6026,379046.063,105480.2661,76038.65588,2,3,3,3,0,0,0,3,2,2
sp|Q7RTS7|K2C74_CON-HUMAN,4,0,195.5,,1,-,-,"Keratin, type II cytoskeletal 74 OS=Homo sapiens GN=KRT74 PE=1 SV=2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9Z204|HNRPC_MOUSE,4,4,148.78,0.001505773,3.052062722,Condition 3,Condition 5,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Mus musculus GN=Hnrnpc PE=1 SV=1,4929084.014,3950304.381,3216706.303,3537500.045,5735988.114,8854326.312,3288760.394,3715871.02,2263305.432,2517171.168,2469512.034,767534.5961,924358.692,374834.4828,1990465.742,4050184.876,5546211.584,6742819.33,1611796.208,1710598.859,0,0,2,2,1,2,0,0,0,0
sp|Q80TH2|LAP2_MOUSE,4,3,169.94,0.00093974,10.19160449,Condition 3,Condition 5,Protein LAP2 OS=Mus musculus GN=Erbb2ip PE=1 SV=2,35112.00588,38853.20199,36533.89244,41464.00402,139720.3393,129189.6499,43560.78644,99133.12053,15402.02802,10983.414,17591.4066,7549.083267,10498.44712,4393.537329,48484.85446,59094.49775,73461.52026,179886.9546,10968.44023,7464.019807,0,0,3,0,7,8,0,6,0,0
sp|Q8R2Q8|BST2_MOUSE,4,4,280.72,0.001652822,4.101866741,Condition 3,Condition 5,Bone marrow stromal antigen 2 OS=Mus musculus GN=Bst2 PE=1 SV=1,723558.5844,477037.861,757422.7031,860942.4861,1813104.484,1148580.006,1040055.776,1014856.673,380244.8032,341788.524,362508.8609,92687.30373,217654.3934,91225.70384,629171.869,525388.517,1753964.626,1841558.859,270788.5216,232269.8855,2,2,3,2,5,3,3,2,3,2
tr|B1AQ78|B1AQ78_CON-MOUSE,4,0,141.65,,1,-,-,Keratin 19 OS=Mus musculus GN=Krt19 PE=2 SV=1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|E1WFV0|E1WFV0_SALTS,4,2,118.92,0.000453788,10.97178943,Condition 4,Condition 3,N-ethylmaleimide reductase OS=Salmonella typhimurium (strain SL1344) GN=nemA,54574.1302,32098.58858,45905.01249,70069.33287,7217.927554,13006.81215,95536.16328,126365.422,82294.50866,97954.61289,27342.09254,6236.678201,13191.34957,7424.565883,2504.718845,5949.63321,161113.5236,229302.6873,58605.4251,66567.20494,4,0,2,1,0,0,0,2,5,1
sp|Q922D8|C1TC_MOUSE,4,3,143.64,0.197669722,9.978745082,Condition 5,Condition 1,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Mus musculus GN=Mthfd1 PE=1 SV=3",76.8421358,21033.19725,38554.22903,15126.93754,20071.23121,48086.38416,18706.17408,10403.47582,120635.7303,90015.97148,38.49854831,4086.699404,11079.01479,1602.854484,6964.989698,21995.88529,31546.35392,18878.1466,85909.8422,61172.32711,0,0,0,0,0,0,0,0,4,1
sp|Q3TJZ6|FA98A_MOUSE,4,3,244.72,0.236840603,110.8254984,Condition 5,Condition 1,Protein FAM98A OS=Mus musculus GN=Fam98a PE=2 SV=1,4066.821275,941.1861409,3.799887616,14014.59589,6023.200282,27484.31751,10356.69584,20307.20997,269432.5303,285582.3876,2037.511239,182.870193,1.091942756,1484.990454,2090.132263,12571.99737,17465.6769,36849.462,191874.3818,194073.7731,0,0,0,0,0,0,0,0,2,2
tr|E1WF65|E1WF65_SALTS,4,4,165.64,0.001126333,3.38166675,Condition 2,Condition 3,Acyl carrier protein OS=Salmonella typhimurium (strain SL1344) GN=acpP,4292962.467,3726813.932,5389980.058,4296165.895,1806790.987,1057520.215,4180587.101,4765945.946,3978300.048,3564188.483,2150809.854,724110.9419,1548874.671,455222.9259,626980.9997,483735.547,7050200.631,8648285.229,2833116.927,2422122.432,6,4,5,6,7,4,8,8,6,6
tr|E1WI87|E1WI87_SALTS,4,2,230.3,0.000112699,5.813313843,Condition 2,Condition 7,50S ribosomal protein L21 OS=Salmonella typhimurium (strain SL1344) GN=rplU,1479059.505,1331740.895,2058844.128,2258255.651,884130.2218,588075.4742,1539301.961,1940947.913,1429594.447,1512008.291,741021.0976,258754.038,591633.2689,239285.3931,306805.1891,269000.0693,2595900.384,3522043.967,1018075.102,1027518.386,4,4,6,6,4,4,7,6,6,4
