,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,,"Spectral counts",,,,,
"sp|P62857|RS28_HUMAN","3","3","152.61","0.366444042254042","1.28398252680797","RG","DOC-ISD","40S ribosomal protein S28 OS=Homo sapiens GN=RPS28 PE=1 SV=1","4985435.89554724","4901964.64685171","4606097.59610134","1696080.94447091","4272453.01334287","5319390.78874152","4985435.89554724","4096893.42752131","3603571.7207133","1563913.36194678","4029533.04821993","4683126.94406989","3","0","0","2","0","2"
"sp|P20338|RAB4A_HUMAN","3","1","105.9","0.00996919670762197","5.81070796893117","RG","DOC-ISD","Ras-related protein Rab-4A OS=Homo sapiens GN=RAB4A PE=1 SV=3","64457.0478599243","68781.5725122919","71914.9198309213","4569.23880236237","18179.6786313357","12557.200392229","64457.0478599243","57485.2722655128","56262.5011722331","4213.17958923794","17146.031945163","11055.2064765382","1","1","0","0","0","0"
"sp|O96028|NSD2_HUMAN","3","1","59.3","0.941654253154383","10.6884490589465","DOC-ISD","RG","Histone-lysine N-methyltransferase NSD2 OS=Homo sapiens GN=WHSC1 PE=1 SV=1","49.6158194500647","1240.25667913852","3404.47340483498","0","46367.1631583191","3808.1138954979","49.6158194500647","1036.56386842068","2663.48331306915","0","43730.8533798165","3352.61715079075","0","0","0","0","1","0"
"REV_sp|P32519|ELF1_HUMAN","3","0","64.08",,,"---","---","ETS-related transcription factor Elf-1 OS=Homo sapiens GN=ELF1 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|P49006|MRP_HUMAN","3","3","164.57","0.913487416643674","1.00285005811235","DOC-ISD","RG","MARCKS-related protein OS=Homo sapiens GN=MARCKSL1 PE=1 SV=2","2096104.83126982","2861458.25888101","2514985.78204876","2508192.57140206","2420469.2991487","2565184.20018197","2096104.83126982","2391508.38051542","1967594.35793499","2312740.96294678","2282848.0506776","2258356.96632784","0","1","2","3","0","2"
"sp|O95777|LSM8_HUMAN","3","3","222.87","0.677326332895688","1.07395107173812","DOC-ISD","RG","U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens GN=LSM8 PE=1 SV=3","301579.658608324","1873859.82885002","1875903.7006914","979967.302520154","1200784.24257579","2170192.81379641","301579.658608324","1566107.58542341","1467609.70334512","903603.076066811","1132510.94257325","1910611.35452341","1","0","0","2","4","4"
"sp|P60866|RS20_HUMAN","3","3","122.61","0.0161538936804301","1.13850249056189","DOC-ISD","RG","40S ribosomal protein S20 OS=Homo sapiens GN=RPS20 PE=1 SV=1","4836101.45370853","5185552.26592041","4956404.28213886","5966462.37287574","5594592.75304624","5491501.21287114","4836101.45370853","4333906.20431381","3877633.49232015","5501524.12177703","5276499.5470583","4834650.86788136","4","2","2","2","0","1"
"sp|Q07864|DPOE1_HUMAN","3","2","75.77","0.0168877614707342","2.18082795972448","RG","DOC-ISD","DNA polymerase epsilon catalytic subunit A OS=Homo sapiens GN=POLE PE=1 SV=5","66706.7339421149","104927.386374221","90166.0027073143","43843.7742384516","46925.2484978143","29277.1835021783","66706.7339421149","87694.7000994029","70541.2012548003","40427.2358540543","44257.2075169363","25775.2762206755","1","0","0","0","1","1"
"sp|P62861|RS30_HUMAN","3","3","81.29","0.0927674002280237","2.89284119358265","DOC-ISD","RG","40S ribosomal protein S30 OS=Homo sapiens GN=FAU PE=1 SV=1","2391895.31625825","247063.216558829","253344.976724103","3012316.64172721","2662781.76549618","2691876.32952101","2391895.31625825","206486.937589854","198203.96217407","2777581.02393011","2511383.2945044","2369895.17588465","1","1","2","1","0","1"
"sp|Q08170|SRSF4_HUMAN","3","1","220.35","0.0474374344267234","1.62717542087472","RG","DOC-ISD","Serine/arginine-rich splicing factor 4 OS=Homo sapiens GN=SRSF4 PE=1 SV=2","391154.680986873","287406.797549594","325601.363623244","155828.762398815","196485.503007155","264805.9474964","391154.680986873","240204.714789634","254733.609459671","143685.762454668","185313.875984318","233131.935013133","0","0","0","1","1","1"
"sp|Q8WVV9|HNRLL_HUMAN","3","2","102.01","0.207814938824299","1.72095150359455","RG","DOC-ISD","Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens GN=HNRNPLL PE=1 SV=1","36874.7185848069","86745.2746473985","97362.9392771504","43587.9702515132","42824.2529518613","41995.1909787154","36874.7185848069","72498.716570652","76171.7109341393","40191.3654644267","40389.3833345726","36972.0552981427","0","1","1","1","0","1"
"REV_sp|O75175|CNOT3_HUMAN","3","1","75.17","0.324456806317046","1.87124192655807","RG","DOC-ISD","CCR4-NOT transcription complex subunit 3 OS=Homo sapiens GN=CNOT3 PE=1 SV=1","423550.937815793","472890.198813439","439118.930903513","344783.532327003","367405.487094769","1540.21493187947","423550.937815793","395225.361060551","343543.862981348","317916.179026242","346515.81836528","1355.98649048494","0","0","0","1","0","0"
"REV_sp|Q5JSL3|DOC11_HUMAN","3","1","53.91","0.507376794666367","1.08617831116361","RG","DOC-ISD","Dedicator of cytokinesis protein 11 OS=Homo sapiens GN=DOCK11 PE=1 SV=2","149636.66188941","109547.655349783","126923.411908257","130517.876069268","118194.769351763","106760.968053919","149636.66188941","91556.1619750034","99298.290647634","120347.234029752","111474.538805288","93991.0576087944","1","0","0","0","0","0"
"sp|P61927|RL37_HUMAN","3","2","68.01","0.161018764297732","1.32092368905695","DOC-ISD","RG","60S ribosomal protein L37 OS=Homo sapiens GN=RPL37 PE=1 SV=2","209663.109050632","375347.301202185","298165.625173086","396242.696751841","352070.659339323","418294.79071031","209663.109050632","313702.362647744","233269.311503945","365365.373653994","332052.886874553","368261.645503766","2","1","0","0","0","0"
"sp|Q8TAD8|SNIP1_HUMAN","3","1","79.51","0.522946909523087","1.05873105695968","RG","DOC-ISD","Smad nuclear-interacting protein 1 OS=Homo sapiens GN=SNIP1 PE=1 SV=1","11424.8411865326","624.19600859609","3556.4587938002","0","9446.05062894098","5293.76066340238","11424.8411865326","521.68155205786","2782.38879394742","0","8908.97408715907","4660.56249349227","0","0","0","0","1","0"
"sp|A8MWD9|RUXGL_HUMAN","3","2","128.01","0.0392898664605947","1.58187148524211","DOC-ISD","RG","Small nuclear ribonucleoprotein G-like protein OS=Homo sapiens PE=3 SV=2","750994.776243854","471031.497497497","532542.76288123","887245.668174886","831336.237038808","1056920.82270829","750994.776243854","393671.922438774","416633.820788695","818106.801041244","784068.737764686","930500.235675432","0","0","0","1","1","2"
"sp|Q96RT1|LAP2_HUMAN","3","2","69.72","0.612617906142359","1.05777897563872","RG","DOC-ISD","Protein LAP2 OS=Homo sapiens GN=ERBB2IP PE=1 SV=2","18321.615087306","16995.9999402582","20423.4874334698","14519.8487130341","17354.2264453168","20822.2855604618","18321.615087306","14204.6720989954","15978.2766687117","13388.3854363116","16367.5127074088","18331.6869201832","1","0","0","1","0","0"
"sp|Q9NX55|HYPK_HUMAN","3","3","192.14","0.00474985344308909","1.35433426330673","DOC-ISD","RG","Huntingtin-interacting protein K OS=Homo sapiens GN=HYPK PE=1 SV=2","719523.056957946","673794.376405351","609732.957385861","867869.845956281","942646.618062909","902283.311302332","719523.056957946","563134.161722038","477023.423099486","800240.845194523","889050.315688612","794359.251681194","2","1","1","1","1","2"
"REV_sp|O75385|ULK1_HUMAN","3","1","57.63","0.127885440125753","5.5538055978273","RG","DOC-ISD","Serine/threonine-protein kinase ULK1 OS=Homo sapiens GN=ULK1 PE=1 SV=2","8503.04121773711","76182.5035298743","64100.5236561497","7124.5398525245","11584.382057157","8081.00902739843","8503.04121773711","63670.715822913","50148.9231417347","6569.35808954638","10925.7258527454","7114.42204840057","0","1","0","0","0","0"
"sp|P21283|VATC1_HUMAN","3","3","101.89","0.027184900843066","1.29900076829845","DOC-ISD","RG","V-type proton ATPase subunit C 1 OS=Homo sapiens GN=ATP6V1C1 PE=1 SV=4","431930.58295573","479005.908791683","562880.784503583","645933.237792339","618941.337814044","649615.198575187","431930.58295573","400336.66108402","440368.714481186","595598.70936709","583750.030215018","571913.318751396","1","0","1","1","1","1"
"REV_sp|P46531|NOTC1_HUMAN","3","1","54.49","0.456710956610699","1.2950189146371","RG","DOC-ISD","Neurogenic locus notch homolog protein 1 OS=Homo sapiens GN=NOTCH1 PE=1 SV=4","522646.028247477","1059684.19135033","1095408.8771295","610689.72551609","611594.152325334","845438.119468312","522646.028247477","885647.594700562","856991.058023454","563101.557653641","576820.585550396","744313.436268993","1","0","0","0","0","0"
"sp|P62314|SMD1_HUMAN","3","3","279.51","0.00767280128819992","1.89945885446523","RG","DOC-ISD","Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens GN=SNRPD1 PE=1 SV=1","3626463.36568897","4197395.52759901","4597120.06116732","2560761.45559459","2226929.38185571","1751528.96468238","3626463.36568897","3508038.79435811","3596548.16327992","2361213.40211859","2100312.28247926","1542024.79449033","0","2","3","3","3","3"
"sp|P30825|CTR1_HUMAN;sp|P52569|CTR2_HUMAN","3","2","91.81","0.000313355079143429","3.82478671143125","DOC-ISD","RG","High affinity cationic amino acid transporter 1 OS=Homo sapiens GN=SLC7A1 PE=1 SV=1","58021.6436041078","48640.3068906179","52967.3848467844","213140.721021499","164992.458079293","232414.981468018","58021.6436041078","40651.8953050336","41438.9331037116","196531.670653536","155611.439250765","204615.322533181","0","0","0","1","0","2"
"sp|Q7RTS7|K2C74_CON-HUMAN;sp|Q14CN4|K2C72_CON-HUMAN","3","0","77.95",,,"---","---","Keratin, type II cytoskeletal 74 OS=Homo sapiens GN=KRT74 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"REV_sp|Q96RW7|HMCN1_HUMAN","3","1","61.54","0.164543114487485","1.18489016507565","DOC-ISD","RG","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2","47602.8798907001","47523.1460078797","60891.0509316262","59110.388063113","69039.1499610638","56713.5618957865","47602.8798907001","39718.210668831","47637.9982411675","54504.194521565","65113.7731697256","49929.9300157582","0","0","0","0","1","0"
"sp|P23378|GCSP_HUMAN","3","3","58.75","0.951454973707964","1.00130092453091","DOC-ISD","RG","Glycine dehydrogenase (decarboxylating), mitochondrial OS=Homo sapiens GN=GLDC PE=1 SV=2","2484680.28652085","2370661.64022995","2287435.02510982","2439538.68146288","2345060.33319911","2367470.15095415","2484680.28652085","1981317.4497235","1789570.45470156","2249436.94660516","2211726.63179318","2084291.92242852","0","2","0","0","1","0"
"sp|P00966|ASSY_HUMAN","3","2","100.43","0.270873110702704","1.30139301916626","RG","DOC-ISD","Argininosuccinate synthase OS=Homo sapiens GN=ASS1 PE=1 SV=2","4268581.98579322","4230879.80535694","4371753.78343457","9204260.58466436","545828.799454967","140247.65090695","4268581.98579322","3536023.80187134","3420233.28321147","8487016.00128355","514794.470344123","123472.325852606","1","0","1","1","0","0"
"sp|P84101|SERF2_HUMAN","3","2","77.4","0.260056127608875","1.04374206193317","DOC-ISD","RG","Small EDRK-rich factor 2 OS=Homo sapiens GN=SERF2 PE=1 SV=1","141559.7895836","129174.63265352","139403.823714005","144598.742996161","137902.938724806","145576.856785716","141559.7895836","107959.714450526","109062.317159821","133330.845458528","130062.155699045","128164.09388254","2","0","0","0","0","1"
"sp|O75964|ATP5L_HUMAN","3","3","120.42","0.000297532151905089","1.39318512634863","RG","DOC-ISD","ATP synthase subunit g, mitochondrial OS=Homo sapiens GN=ATP5L PE=1 SV=3","2291238.4110053","2300336.54786457","2185813.59787782","1687905.33735916","1559213.89476361","1617552.6830235","2291238.4110053","1922542.15666083","1710067.12379044","1556374.8413085","1470561.26739655","1424073.70583729","1","0","2","0","3","3"
"sp|P09234|RU1C_HUMAN","3","3","248.47","0.086970944845206","1.0792794252728","DOC-ISD","RG","U1 small nuclear ribonucleoprotein C OS=Homo sapiens GN=SNRPC PE=1 SV=1","2326659.19837836","2344344.96941407","2179461.34584257","2352862.12960642","2481056.49296139","2559647.85983928","2326659.19837836","1959322.88153152","1705097.45145514","2169514.68932275","2339990.42275395","2253482.8396355","1","1","1","2","3","0"
"sp|Q9Y5L4|TIM13_HUMAN","3","3","178.97","0.0822717339955964","1.07830006660719","RG","DOC-ISD","Mitochondrial import inner membrane translocase subunit Tim13 OS=Homo sapiens GN=TIMM13 PE=1 SV=1","1527438.2229714","1662755.87117722","1617746.9373422","1515657.24254329","1424834.98045933","1518323.25923949","1527438.2229714","1389674.15943596","1265641.24902851","1397549.22751302","1343822.76975082","1336713.32818823","1","0","1","2","1","2"
"REV_sp|P11532|DMD_CON-HUMAN","3","1","64.72","0.123993902763837","1.36878907402096","RG","DOC-ISD","Dystrophin OS=Homo sapiens GN=DMD PE=1 SV=3","105159.912502371","142801.392269631","98356.1479105331","93284.1499792155","66494.5379087364","93231.4064030494","105159.912502371","119348.491386222","76948.7458252488","86014.9564712271","62713.8407824693","82079.796108183","0","1","0","0","0","0"
"sp|Q9UII2|ATIF1_HUMAN","3","0","111.45",,,"---","---","ATPase inhibitor, mitochondrial OS=Homo sapiens GN=ATPIF1 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q9Y2R0|COA3_HUMAN","3","2","85.37","0.39270465381631","1.30290678598976","DOC-ISD","RG","Cytochrome c oxidase assembly factor 3 homolog, mitochondrial OS=Homo sapiens GN=COA3 PE=1 SV=1","153509.953663593","75896.0120005116","75558.076536161","151856.691113555","87584.3468472372","157898.682104803","153509.953663593","63431.2760577894","59112.7179128078","140023.215936548","82604.541003849","139012.079007843","0","1","1","1","0","1"
"sp|Q5JSZ5|PRC2B_HUMAN","3","1","79.44","0.0405046178550976","2.26097983495421","RG","DOC-ISD","Protein PRRC2B OS=Homo sapiens GN=PRRC2B PE=1 SV=2","5864.40550893978","10906.5074163178","5950.91012696257","4449.62650487636","3163.4248057796","2436.49566050502","5864.40550893978","9115.28372197099","4655.68325434086","4102.88811352663","2983.56114406369","2145.06114139434","0","0","1","0","0","0"
"sp|Q9Y3U8|RL36_HUMAN","3","3","151.65","0.0118808113862464","1.25012241640042","DOC-ISD","RG","60S ribosomal protein L36 OS=Homo sapiens GN=RPL36 PE=1 SV=3","1735565.45332098","1632305.98885941","1603259.28983457","2240451.91827793","1920541.75228276","2053528.29238822","1735565.45332098","1364225.19525039","1254306.86547086","2065864.07518846","1811345.01354165","1807901.32901071","0","0","0","3","2","3"
"sp|Q9UPY8|MARE3_HUMAN","3","0","79",,,"---","---","Microtubule-associated protein RP/EB family member 3 OS=Homo sapiens GN=MAPRE3 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|P09669|COX6C_HUMAN","3","3","64.55","0.0912487018425189","1.08052075476925","DOC-ISD","RG","Cytochrome c oxidase subunit 6C OS=Homo sapiens GN=COX6C PE=1 SV=2","495712.292055506","478593.01363975","495802.672386972","538325.763547309","496636.905289634","553519.513232765","495712.292055506","399991.577519352","387890.280653199","496376.577684192","468399.492418163","487311.846306761","2","1","0","0","2","1"
"sp|Q5SZL2|CE85L_HUMAN;REV_sp|E0CX11|CG073_HUMAN","3","0","75.77",,,"---","---","Centrosomal protein of 85 kDa-like OS=Homo sapiens GN=CEP85L PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q9NP77|SSU72_HUMAN","3","2","67.45","0.54834098210209","1.33119445551065","DOC-ISD","RG","RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens GN=SSU72 PE=1 SV=1","73380.087055556","47836.6891680516","48253.9193462895","117258.899033859","66878.1203758573","41461.4309044634","73380.087055556","39980.2592564269","37751.3623065757","108121.466492525","63075.6138021267","36502.1394215561","0","1","1","1","0","0"
"sp|Q14244|MAP7_HUMAN","3","2","82.04","0.00435360775327986","1.77697615177804","DOC-ISD","RG","Ensconsin OS=Homo sapiens GN=MAP7 PE=1 SV=1","80716.6272246151","68338.7361456168","80777.1346638915","116491.188363233","138016.793830824","153898.885716153","80716.6272246151","57115.1648635218","63195.8381432101","107413.579890876","130169.537315876","135490.706921753","0","2","1","1","0","0"
"sp|Q6PD62|CTR9_HUMAN","3","1","63.74","0.309887773031845","1.68364771033705","RG","DOC-ISD","RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens GN=CTR9 PE=1 SV=1","40975.3307521123","31804.6558807335","32926.1337830713","28260.3683018609","32334.3386481675","2189.28269751819","40975.3307521123","26581.2373261483","25759.6983341228","26058.1711886427","30495.8967993851","1927.41785593818","1","0","0","0","0","0"
"sp|Q9H3N1|TMX1_HUMAN","3","3","132.9","0.587716419896171","1.05020590321521","RG","DOC-ISD","Thioredoxin-related transmembrane protein 1 OS=Homo sapiens GN=TMX1 PE=1 SV=1","874362.506442553","761458.256329062","739062.275208837","736616.141184459","671364.955391995","853368.826052751","874362.506442553","636400.616983223","578203.969677676","679215.122119907","633192.984620341","751295.533874926","3","4","2","2","1","1"
"sp|O43865|SAHH2_HUMAN","3","2","106.04","0.104401872331407","1.21849731669627","RG","DOC-ISD","Putative adenosylhomocysteinase 2 OS=Homo sapiens GN=AHCYL1 PE=1 SV=2","180986.954743799","219627.69479368","240175.34564675","165371.979860371","188225.199457474","172288.258757316","180986.954743799","183557.272262209","187900.726271569","152485.3220233","177523.230648297","151680.487254473","1","1","1","0","0","0"
"sp|O60701|UGDH_HUMAN","3","2","106.31","0.727732925251263","1.03685834047586","RG","DOC-ISD","UDP-glucose 6-dehydrogenase OS=Homo sapiens GN=UGDH PE=1 SV=1","167280.963282151","168270.76766219","163353.116761309","210328.856165802","93036.8801225543","177803.99368332","167280.963282151","140634.919209781","127799.001165254","193938.92115408","87747.0581856163","156536.473188612","1","1","0","0","1","0"
"sp|P28072|PSB6_HUMAN","3","3","149.31","0.078182082800577","1.30233114833944","RG","DOC-ISD","Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4","557325.53526465","568656.056097097","508301.664474463","386516.342665526","354641.617047734","513732.747554263","557325.53526465","475263.170296557","397668.843413577","356396.948433369","334477.666976116","452284.061779114","2","0","1","1","0","1"
"sp|O14686|KMT2D_HUMAN","3","0","65.81",,,"---","---","Histone-lysine N-methyltransferase 2D OS=Homo sapiens GN=KMT2D PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q9BWM7|SFXN3_HUMAN","3","1","198.79","0.314009060729262","2.38572037303095","RG","DOC-ISD","Sideroflexin-3 OS=Homo sapiens GN=SFXN3 PE=1 SV=2","81343.9087957987","336976.622150332","445710.361806364","132811.526834342","213013.045315166","16343.1414349556","81343.9087957987","281633.469021995","348700.656450217","122462.151416703","200901.707548059","14388.3029174649","0","0","1","0","0","0"
"sp|Q8NB90|SPAT5_HUMAN","3","2","116.67","0.534833368184945","1.00489892664726","RG","DOC-ISD","Spermatogenesis-associated protein 5 OS=Homo sapiens GN=SPATA5 PE=1 SV=3","56911.252540494","57088.2371230375","61309.8772775092","114055.276713055","56833.9626845319","3565.48663734101","56911.252540494","47712.3847901194","47965.6662387347","105167.487338128","53602.5393803999","3139.01106408525","1","0","1","1","0","0"
"sp|Q9UPQ0|LIMC1_HUMAN","3","1","70.66","0.146956278661879","6.67398030185435","DOC-ISD","RG","LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1 PE=1 SV=4","48912.5227807994","209086.089890266","215113.893810594","310908.542089696","291810.140034289","2554824.86669554","48912.5227807994","174746.96150812","168293.946946435","286680.906888645","275218.615488959","2249236.73513979","0","0","0","0","0","1"
"sp|Q9NX63|CHCH3_HUMAN","3","3","210.43","0.263178158020567","1.02472199943572","RG","DOC-ISD","Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial OS=Homo sapiens GN=CHCHD3 PE=1 SV=1","1061428.92013419","1059773.07556728","1056363.76206106","1033630.55944508","999641.191074064","1067633.43109334","1061428.92013419","885721.881071528","826444.186282887","953084.608669406","942804.333532788","939931.485786904","3","1","0","2","0","1"
"sp|Q9UK32|KS6A6_HUMAN","3","0","63.36",,,"---","---","Ribosomal protein S6 kinase alpha-6 OS=Homo sapiens GN=RPS6KA6 PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q70UQ0|IKIP_HUMAN","3","2","97.15","0.439665063030655","1.05639264423577","RG","DOC-ISD","Inhibitor of nuclear factor kappa-B kinase-interacting protein OS=Homo sapiens GN=IKBIP PE=1 SV=1","274433.653657851","236458.411761574","234774.231550139","222646.78749413","231462.595069973","251751.549957822","274433.653657851","197623.806538527","183675.174899108","205296.974234456","218302.266484482","221639.002216974","1","0","1","1","1","0"
"sp|P78362|SRPK2_HUMAN","3","2","92.9","0.00911446082536294","2.12488708739893","RG","DOC-ISD","SRSF protein kinase 2 OS=Homo sapiens GN=SRPK2 PE=1 SV=3","90324.3716376064","133121.694165524","135598.307660493","51472.7712019047","66276.4866110565","51221.7786213221","90324.3716376064","111258.532685974","106085.078890973","47461.7410929052","62508.1872837733","45095.0308242812","1","2","0","0","0","0"
"sp|P30519|HMOX2_HUMAN","3","2","85.81","0.249279812103696","1.29461689910712","DOC-ISD","RG","Heme oxygenase 2 OS=Homo sapiens GN=HMOX2 PE=1 SV=2","279695.056388555","337141.316561779","284955.662166261","511058.731904762","365730.345264232","290686.130973152","279695.056388555","281771.114945705","222934.521992894","471234.337117538","344935.920506714","255916.533733342","0","0","0","1","2","1"
"sp|Q00059|TFAM_HUMAN","3","3","146.74","0.638842897800265","1.08911588385131","DOC-ISD","RG","Transcription factor A, mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1","724931.074331889","745142.539177223","753454.144619389","874499.205349757","938603.677293863","608576.516918424","724931.074331889","622764.501837513","589463.421422676","806353.609900949","885237.245447702","535783.362625093","1","1","2","3","1","0"
"sp|P61081|UBC12_HUMAN","3","2","136.22","0.39818368744885","1.15694604199205","RG","DOC-ISD","NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens GN=UBE2M PE=1 SV=1","705621.696068577","685938.494608251","629522.095001256","391954.469228846","659693.34381258","695263.635134795","705621.696068577","573283.797966448","492505.417390814","361411.307461491","622184.988876827","612101.647020007","1","1","0","1","1","0"
"sp|Q99439|CNN2_HUMAN","3","2","105.96","0.110365388195135","2.24487311737837","RG","DOC-ISD","Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=4","62471.99868866","60123.521460095","65165.3101852003","60938.0139428677","11152.0602074568","11549.7667299603","62471.99868866","50249.1710272735","50981.9568638014","56189.4021428791","10517.9846381798","10168.2741349401","1","0","0","1","0","0"
"sp|P30260|CDC27_HUMAN","3","1","91.15","0.5171881826585","1.11637287655337","RG","DOC-ISD","Cell division cycle protein 27 homolog OS=Homo sapiens GN=CDC27 PE=1 SV=2","117317.694733894","87683.1440431258","84852.3393424842","68624.062716362","85432.1073485153","105582.149897161","117317.694733894","73282.5555495186","66384.0667965336","63276.5134134985","80574.6719425159","92953.2404430092","1","0","1","0","0","0"
"sp|P63165|SUMO1_HUMAN","3","2","128.5","0.0761280793636953","1.0518267154138","RG","DOC-ISD","Small ubiquitin-related modifier 1 OS=Homo sapiens GN=SUMO1 PE=1 SV=1","831989.253677743","797122.815226296","774816.231732606","756023.268574378","766235.659577776","763220.48153455","831989.253677743","666207.82847247","606176.009771164","697109.943673701","722669.600660501","671930.027947064","0","1","1","2","1","3"
"sp|P29317|EPHA2_HUMAN","3","0","73.52",,,"---","---","Ephrin type-A receptor 2 OS=Homo sapiens GN=EPHA2 PE=1 SV=2",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q8IVF4|DYH10_HUMAN","3","1","64.76","0.241503884526634","1.27439300705969","RG","DOC-ISD","Dynein heavy chain 10, axonemal OS=Homo sapiens GN=DNAH10 PE=1 SV=4","104774.811438544","113294.281064546","131415.614168327","61897.5120934169","96923.2410159263","115415.455607586","104774.811438544","94687.4628659742","102812.75656816","57074.131131374","91412.4512533094","101610.363175792","0","0","0","1","0","0"
"sp|Q969P6|TOP1M_HUMAN","3","0","95.07",,,"---","---","DNA topoisomerase I, mitochondrial OS=Homo sapiens GN=TOP1MT PE=1 SV=1",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
"sp|Q14011|CIRBP_HUMAN","3","3","196.29","0.111525407279572","1.58160809771818","DOC-ISD","RG","Cold-inducible RNA-binding protein OS=Homo sapiens GN=CIRBP PE=1 SV=1","974503.976183343","617899.237046709","686948.465728888","1403919.51288941","1374187.8887809","826933.671318685","974503.976183343","516418.927001633","537432.829643748","1294518.69173053","1296055.33285284","728022.345210582","2","1","1","1","1","2"
"sp|P07919|QCR6_HUMAN","3","3","183.84","0.341813077965911","1.87713841223151","DOC-ISD","RG","Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens GN=UQCRH PE=1 SV=2","334216.286379743","592431.299740092","572671.822769398","1256972.82996937","338573.777335218","1218883.44732564","334216.286379743","495133.701080834","448028.714703712","1159022.87022415","319323.400578596","1073090.16023655","0","2","2","3","1","2"
"sp|O43768|ENSA_HUMAN","3","2","177.9","0.334263401529797","1.06117420069953","DOC-ISD","RG","Alpha-endosulfine OS=Homo sapiens GN=ENSA PE=1 SV=1","1302258.22222487","1440326.30334171","1319519.50765299","1450093.35657699","1535696.43463368","1324810.20939948","1302258.22222487","1203775.17806796","1032323.58487856","1337094.42571944","1448380.94557491","1166346.79304797","1","0","0","2","1","2"
"sp|Q9BVK6|TMED9_HUMAN","3","2","122.99","0.0103584689451582","1.61921183889858","DOC-ISD","RG","Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2","210436.512142182","190165.121324998","186661.369470827","258649.206644306","348022.093004193","344231.907255851","210436.512142182","158933.466849979","146034.168477895","238493.894791177","328234.510921823","303057.583829038","1","1","0","0","1","1"
"sp|Q7Z7H5|TMED4_HUMAN","3","3","110.65","0.158942600891285","1.88389064222528","DOC-ISD","RG","Transmembrane emp24 domain-containing protein 4 OS=Homo sapiens GN=TMED4 PE=1 SV=1","209455.907827597","79164.2184975449","77803.3225167812","181022.187315658","344038.409282048","165241.109767506","209455.907827597","66162.7306238841","60869.2818485474","166915.982680357","324477.328534584","145476.263007046","0","0","2","2","2","0"
"sp|Q12955|ANK3_HUMAN","3","1","58.34","0.212357276423258","1.2095536547952","DOC-ISD","RG","Ankyrin-3 OS=Homo sapiens GN=ANK3 PE=1 SV=3","33075.4949341866","31667.765848046","45346.747799868","42409.2209334137","40021.6242069118","50728.9270965894","33075.4949341866","26466.829345754","35476.942159505","39104.4705170063","37746.1043764667","44661.13033707","0","0","0","1","0","0"
"sp|P61457|PHS_HUMAN","3","3","100.07","0.742400660809845","1.04332884744027","RG","DOC-ISD","Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens GN=PCBD1 PE=1 SV=2","323755.784410245","427091.523895408","408607.789115581","430216.531432133","359015.790009825","322071.272114251","323755.784410245","356948.404007959","319673.52905557","396691.787753678","338603.13645567","283547.630217623","1","0","0","3","1","2"
"sp|Q00765|REEP5_HUMAN","3","2","74.64","0.805153986554186","1.01675746325265","DOC-ISD","RG","Receptor expression-enhancing protein 5 OS=Homo sapiens GN=REEP5 PE=1 SV=3","307600.076745455","417581.896166492","400014.358344131","373275.699684776","383909.419950961","386866.647793381","307600.076745455","349000.584276988","312950.474785483","344188.086264458","362081.382845905","340592.690779127","0","2","0","0","0","1"
